 編號		店家名稱
15178 >>> 高雄市鹽埕區大勇路113號
15182 >>> 高雄市鹽埕區七賢三路151號
15191 >>> 高雄市鹽埕區新樂街167號
15200 >>> 高雄市鹽埕區七賢三路144號
15201 >>> 高雄市鹽埕區新樂街195號
15202 >>> 高雄市鹽埕區新樂街163號
15205 >>> 高雄市三民區遼寧二街203號
15206 >>> 高雄市鹽埕區新樂街171號
15207 >>> 高雄市鹽埕區新樂街154號
15209 >>> 高雄市鹽埕區新樂街183號
15210 >>> 高雄市鹽埕區新樂街201號
15214 >>> 高雄市鹽埕區新樂街178號
15215 >>> 高雄市鹽埕區瀨南街174號
15217 >>> 高雄市鹽埕區新樂街188號
15219 >>> 高雄市三民區嫩江街75號
15220 >>> 高雄市鹽埕區五福四路75號
15227 >>> 高雄市新興區尚文街31號
15229 >>> 高雄市新興區仁智街261號
15238 >>> 高雄市新興區中山橫路17號
15239 >>> 高雄市新興區渤海街31號
15240 >>> 高雄市新興區球庭路93號
15242 >>> 高雄市新興區大同一路146號
15243 >>> 高雄市新興區黃海街50號
15244 >>> 高雄市新興區南台路71號
15247 >>> 高雄市苓雅區苓雅一路290號
15275 >>> 高雄市三民區三民街151號
15279 >>> 高雄市苓雅區文橫二路31巷40號
15286 >>> 高雄市苓雅區廣州二街103號
15287 >>> 高雄市三民區三民街149號
15303 >>> 高雄市三民區嫩江街94號
15310 >>> 高雄市鹽埕區新樂街161號
15311 >>> 高雄市鹽埕區瀨南街159號
15313 >>> 高雄市苓雅區苓雅市場巷
15314 >>> 高雄市三民區自強一路214號
15315 >>> 高雄市三民區三民街134號
15324 >>> 高雄市苓雅區廣州二街120號
15335 >>> 高雄市苓雅區漢昌街68號
15336 >>> 高雄市苓雅區泰順街68號
15337 >>> 高雄市苓雅區文山路89號
15342 >>> 高雄市三民區三鳳中街26號
15350 >>> 高雄市三民區熱河一街353號
15351 >>> 高雄市前鎮區瑞和街213號
15352 >>> 高雄市前鎮區瑞隆路556號
15357 >>> 高雄市鳳山區信義街18號
15362 >>> 高雄市三民區正豐街97號
15369 >>> 高雄市小港區小港路287號
15375 >>> 高雄市楠梓區後昌路247號
15380 >>> 高雄市楠梓區右昌街202號
15382 >>> 高雄市楠梓區後昌路789號
15383 >>> 高雄市楠梓區聖雲街110巷12號
15384 >>> 高雄市楠梓區楠都西巷135號
15385 >>> 高雄市楠梓區聖雲街110巷4號
15386 >>> 高雄市楠梓區楠梓新路190巷7號
15391 >>> 高雄市楠梓區楠梓東街90號
15410 >>> 高雄市三民區新民路167號
15412 >>> 高雄市三民區建興路257號
15415 >>> 高雄市三民區新民路138號
15428 >>> 高雄市岡山區開元街26號
15429 >>> 高雄市梓官區梓官路309號
15432 >>> 高雄市橋頭區隆豐路197號
15435 >>> 高雄市路竹區忠孝路12號
15438 >>> 高雄市前鎮區瑞和街153號
15440 >>> 高雄市前鎮區
15445 >>> 高雄市鳳山區成功路54號
15448 >>> 高雄市鳳山區中山路24號
15459 >>> 高雄市三民區熱河一街379號
15461 >>> 高雄市三民區復興一路159巷52號
15463 >>> 高雄市鳳山區中正路123號
15464 >>> 高雄市鳳山區光遠路193號
15465 >>> 高雄市鳳山區成功路78號
15466 >>> 高雄市鳳山區
15467 >>> 高雄市鳳山區成功路74號
15471 >>> 高雄市大社區三民路310號
15472 >>> 高雄市三民區
15473 >>> 高雄市鳳山區中山路92號
15474 >>> 高雄市鳳山區中山路98號
15475 >>> 高雄市鳳山區光遠路209號
15487 >>> 高雄市大社區
15492 >>> 高雄市彌陀區中正路176號
15494 >>> 高雄市茄萣區茄萣路二段97號
15495 >>> 高雄市湖內區
15496 >>> 高雄市路竹區
15497 >>> 高雄市橋頭區
15502 >>> 高雄市鳳山區成功路36號
15503 >>> 高雄市鳳山區成功路44號
15505 >>> 高雄市鳳山區立志街112號
15517 >>> 高雄市大寮區鳳林三路412號
15528 >>> 高雄市林園區
15529 >>> 高雄市林園區
15539 >>> 高雄市小港區
15540 >>> 高雄市鳳山區
15553 >>> 高雄市小港區
15564 >>> 高雄市鳳山區
15566 >>> 高雄市鳳山區成功路55號
15570 >>> 屏東縣屏東市華盛街1-15號
13497 >>> 台北市南港區舊莊街一段48號
13558 >>> 台北市中山區長安西路46號1樓
13687 >>> 台北市中山區民生東路二段115巷26-1號
13754 >>> 台北市大安區信義路四段1-15號
13860 >>> 台北市內湖區內湖路二段357號
13870 >>> 新北市新店區中正路120號1樓
13932 >>> 新北市板橋區信義路184號
14047 >>> 新北市三重區國隆路30號
14205 >>> 桃園市桃園區南華街116號
14334 >>> 桃園市八德區廣福路104巷3號
14413 >>> 台中市大里區中興路二段332-8號
14513 >>> 台中市北屯區昌平路二段3-7號
14609 >>> 台中市西屯區福科路382號
14770 >>> 台南市東區崇德路288號
14848 >>> 台南市中西區西門路二段293號
14996 >>> 高雄市旗山區中山路77號
15134 >>> 雲林縣虎尾鎮新興路42號
15255 >>> 高雄市苓雅區意誠路25號
15526 >>> 高雄市林園區林園北路163號
15541 >>> 屏東縣萬丹鄉萬新路533號
