 編號		店家名稱
18935 >>> 台新銀行ATM(全家便利商店 土城御昇店)
18936 >>> 元大商業銀行ATM(家樂福土城店)
18937 >>> 國泰世華ATM(萊爾富便利商店 城府店)
18938 >>> 台新銀行ATM(全家便利商店 土城學林店)
18939 >>> 台新銀行ATM(全家便利商店 土城學富店)
18941 >>> 國泰世華銀行ATM(萊爾富便利商店 城吉店)
18942 >>> 國泰世華銀行ATM(全家便利商店 土城恆山店)
18943 >>> 台新銀行ATM(全家便利商店 土城城堡店)
18945 >>> 台新銀行ATM(全家便利商店 土城仁愛店)
18947 >>> 凱基銀行土城分行ATM
18948 >>> 台新銀行ATM(義美食品 土城門市)
18950 >>> 台新銀行ATM(全家便利商店 土城廣興店)
18952 >>> 台新銀行ATM(全家便利商店 土城廣福店)
18953 >>> 台新銀行ATM(全家便利商店 土城廣明店)
18954 >>> 台新銀行ATM(全家便利商店 土城新亞店)
18955 >>> 台新銀行ATM(萊爾富便利商店 土城哲青店)
18957 >>> 聯邦銀行北土城分行ATM
18958 >>> 台新銀行ATM(全家便利商店 土城雲陽店)
18966 >>> 台新銀行ATM(全家便利商店 中和景平店)
18969 >>> 三峽大埔郵局ATM
18978 >>> 中國信託ATM(7-ELEVEN 芳榮門市)
18981 >>> 郵局ATM(明德高中)
18982 >>> 台新銀行ATM(全家便利商店 三峽光明店)
18985 >>> 台新銀行ATM(全家便利商店 三峽大同店)
18986 >>> 台新銀行ATM(全家便利商店 三峽恩主店)
18987 >>> 台新銀行ATM(全家便利商店 三峽大德店)
18988 >>> 台新銀行ATM(全家便利商店 三峽峇里店)
18990 >>> 台新銀行ATM(全家便利商店 三峽金同店)
19001 >>> 中國信託銀行ATM(7-ELEVEN 湧北門市)
19002 >>> 台新銀行ATM(全家便利商店 八德介壽店)
19006 >>> 聯邦銀行ATM(OK便利商店 八德瑞豐店)
19007 >>> 台新銀行ATM(全家便利商店 八德銀和店)
19008 >>> 台新銀行ATM(全家便利商店 八德大和店)
19009 >>> 台新銀行ATM(全家便利商店 大溪崎頂店)
19010 >>> 永豐銀行ATM(萊爾富便利商店 大介店)
19012 >>> 華南銀行ATM(全家便利商店-八德貴族店)
19013 >>> 新光銀行ATM(OK便利商店 八德興豐店)
19018 >>> 遠東國際商業銀行ATM(愛買桃園店)
19020 >>> 中國信託商業銀行ATM(7-ELEVEN 吉富門市)
19023 >>> 台灣企銀八德分行ATM
19024 >>> 遠東國際商業銀行ATM(元智大學)
19028 >>> 台灣企銀ATM(台電桃園區營業處)
19030 >>> 台新銀行ATM(全家便利商店 中壢興榮店)
19031 >>> 台灣企銀大溪分行ATM
19037 >>> 台新銀行ATM(全家便利商店 中壢榮安店)
19042 >>> 中國信託銀行ATM(7-ELEVEN 新中北店)
19043 >>> 上海商業儲蓄銀行ATM(敏盛綜合醫院)
19047 >>> 萬泰商業銀行ATM(勇信診所)
19051 >>> 台灣企銀龍潭分行ATM
19052 >>> 永豐銀行正義分行ATM
19057 >>> 永豐銀行北三重分行ATM
19064 >>> 國泰世華ATM(全家便利商店 三重富貴店)
19067 >>> 永豐銀行三重分行ATM
19068 >>> 華南銀行二重分行ATM
19070 >>> 國泰世華ATM(萊爾富便利商店 重萬店)
19071 >>> 台新銀行ATM(萊爾富便利商店 溪尾二店)
19072 >>> 華南銀行北三重分行ATM
19075 >>> 台新銀行ATM(全家便利商店 三重華興店)
19078 >>> 永豐銀行ATM(萊爾富便利商店 中興三店)
19081 >>> 國泰世華聯合商業銀行ATM
19082 >>> 永豐銀行ATM(萊爾富便利商店 三重美集店)
19084 >>> 永豐銀行ATM(萊爾富便利商店 重武店)
19086 >>> 台中商業銀行三重分行ATM
19088 >>> 臺灣銀行三重分行提款機
19091 >>> 台新銀行ATM(全家便利商店 三重田心店)
19095 >>> 台新銀行ATM(全家便利商店-三重三民店)
19099 >>> 花旗銀行三重分行ATM
19101 >>> 兆豐國際商業銀行南三重分行提款機
19104 >>> 台新銀行ATM(全家便利商店 三重過圳店)
19107 >>> 台新銀行ATM(全家便利商店 三重金勇店)
19108 >>> 台新銀行ATM(全家便利商店 三重重光店)
19110 >>> 台新銀行ATM(全家便利商店-三重車路頭店)
19112 >>> 永豐銀行ATM(萊爾富便利商店 重新店)
19113 >>> 元大銀行ATM(三重行政中心)
19116 >>> 台新銀行ATM(全家便利商店 三重重仁店)
19119 >>> 台新銀行ATM(全家便利商店全家 三重銀和店)
19121 >>> 台新銀行ATM(全家便利商店 三重大勇店)
19126 >>> 台新銀行ATM(全家便利商店 三重信安店)
19131 >>> 台新銀行ATM(全家便利商店 三重華山店)
19132 >>> 台新銀行ATM(全家便利商店 三重大智店)
19133 >>> 台新銀行ATM(全家便利商店 三重新福田店)
19138 >>> 台新銀行ATM(全家便利商店 三重福旺店)
19145 >>> 台新銀行ATM(全家便利商店 三重菜寮店)
19146 >>> 台新銀行ATM(全家便利商店 三重集明店)
19148 >>> 華南銀行ATM(華南永昌證券三重分公司)
19151 >>> 台新銀行ATM(全家便利商店 三重溪尾店)
19154 >>> 台新銀行三和分行ATM
19157 >>> 元大商業銀行ATM(三重行政中心)
19159 >>> 台新銀行ATM(全家便利商店 三重環北店)
19165 >>> 台新銀行ATM(全家便利商店 三重仁美店)
19166 >>> 永豐銀行ATM(世紀登豐大廈)
19168 >>> 三重郵局ATM
19169 >>> 永豐銀行ATM(三重湯城廣場)
19178 >>> 玉山銀行ATM(麗寶新圓山)
19180 >>> 永豐銀行ATM(萊爾富便利商店 五維店)
19183 >>> 中國信託銀行ATM(7-ELEVEN 頭前門市)
19184 >>> 中國信託銀行ATM(7-ELEVEN 原成門市)
19185 >>> 中國信託銀行ATM(7-ELEVEN 莊成門市)
19187 >>> 中國信託銀行ATM(7-ELEVEN 新化成門市)
19199 >>> 郵局ATM(蘆洲仁愛國小)
19217 >>> 華南銀行北蘆洲分行ATM
19221 >>> 華南銀行蘆洲分行ATM
19224 >>> 台新銀行ATM(全家便利商店 蘆洲復興店)
19226 >>> 永豐銀行ATM(萊爾富便利商店 蘆洲蘆鑫店)
19237 >>> 台新銀行ATM(全家便利商店-蘆洲仁德店)
19239 >>> 台新銀行ATM(全家便利商店 蘆洲民星店)
19240 >>> 台新銀行ATM(全家便利商店 蘆洲玉清店)
19241 >>> 台新銀行ATM(全家便利商店 蘆洲恆德店)
19242 >>> 台新銀行ATM(全家便利商店 蘆洲福安店)
19244 >>> 台新銀行ATM(全家便利商店 蘆洲九蘆店)
19245 >>> 台新銀行ATM(全家便利商店 蘆洲正原店)
19246 >>> 台新銀行ATM(全家便利商店 蘆洲光華店)
19248 >>> 台新銀行ATM(全家便利商店 蘆洲新民生店)
19249 >>> 台新銀行ATM(全家便利商店 蘆洲民仁店)
19250 >>> 台新銀行ATM(全家便利商店 蘆洲復江店)
19252 >>> 台新銀行ATM(全家便利商店-蘆洲信義店)
19254 >>> 台新銀行ATM(全家便利商店 蘆洲義興店)
19256 >>> 台新銀行ATM(全家便利商店 蘆洲新民愛店)
19257 >>> 台新銀行ATM(全家便利商店 蘆洲華安店)
19258 >>> 台新銀行ATM(全家便利商店 蘆洲興賢店)
19259 >>> 台新銀行ATM(全家便利商店 蘆洲長興店)
19260 >>> 台新銀行ATM(全家便利商店-長發店)
19262 >>> 中國信託ATM(7-ELEVEN 車路頭門市)
19268 >>> 國泰世華ATM(全家便利商店-三重華義店)
19273 >>> 中國信託ATM(7-ELEVEN 三重匯和店)
19275 >>> 聯邦銀行ATM(萊爾富便利商店 五工店)
19276 >>> 華南銀行ATM(全家便利商店 三重興德店)
19282 >>> 中國信託ATM(7-ELEVEN 新福園門市)
19286 >>> 華南銀行南三重ATM
19288 >>> 中國信託ATM(7-ELEVEN 福基門市)
19289 >>> 玉山銀行ATM (五股新圓山社區)
19290 >>> 中國信託ATM(7-ELEVEN 福來門市)
19291 >>> 華南銀行北新莊分行ATM
19293 >>> 華南銀行林口站前分行ATM
19319 >>> 台灣銀行南新莊分行ATM
19320 >>> 台北富邦銀行新莊分行ATM
19327 >>> 台新銀行ATM(全家便利商店 新莊建安店)
19329 >>> 台新銀行ATM(全家便利商店 新莊三鳳店)
19331 >>> 中國信託ATM(7-ELEVEN 富營門市)
19332 >>> 台新銀行ATM(全家便利商店 新莊龍鳳店)
19333 >>> 永豐銀行新泰分行ATM
19335 >>> 中國信託ATM(7-ELEVEN 后福門市)
19336 >>> 第一商業銀行新莊分行ATM
19337 >>> 台新銀行ATM(全家便利商店 新莊建興店)
19338 >>> 元大商業銀行新莊分行ATM
19343 >>> 國泰世華ATM(全聯福利中心Pxmart 中港)
19346 >>> 台新銀行ATM(全家便利商店 新莊富安店)
19347 >>> 中信商業銀行ATM(7-ELEVEN後港門市)
19351 >>> 彰化銀行ATM(輔仁大學)
19354 >>> 台新銀行南新莊分行ATM
19355 >>> 台新銀行ATM(全家便利商店 新莊新雙鳳店)
19356 >>> 永豐銀行ATM(萊爾富便利商店 新莊中泉店)
19359 >>> 台新銀行ATM(萊爾富便利商店 新莊瓊泰店)
19360 >>> 台新銀行ATM(全家便利商店 新莊福海店)
19362 >>> 國泰世華商業銀行ATM(捷運輔大站)
19363 >>> 中信商業銀行ATM(7-ELEVEN 新宏盛門市)
19365 >>> 元大商業銀行ATM(特力屋新莊店)
19366 >>> 台新銀行ATM(全家便利商店 新莊裕民店)
19369 >>> 台新銀行ATM(全家便利商店 新莊祥鳳店)
19370 >>> 中國信託ATM(7-11 林宏門市)
19372 >>> 中國信託商業銀行ATM(7-11 新龍門市)
19376 >>> 台新銀行ATM(全家便利商店 新莊中永店)
19377 >>> 台新銀行ATM(全家便利商店 新莊德祐店)
19380 >>> 新光銀行新莊分行ATM
19381 >>> 中信商業銀行ATM(7-ELEVEN 弘安門市)
19382 >>> 中國信託ATM(7-ELEVEN 宏福門市)
19384 >>> 中國信託商業銀行ATM(7-ELEVEN 品嘉門市)
19387 >>> 中國信託商業銀行ATM(7-ELEVEN 維妮門市)
19391 >>> 國泰世華商業銀行ATM(全家便利商店 新莊金豐店)
19392 >>> 台新銀行ATM(全家便利商店 新莊福義店)
19393 >>> 中華郵政ATM(天主教輔仁大學)
19395 >>> 台新銀行ATM(OK便利商店 新莊四維店)
19397 >>> 台新銀行ATM(全家便利商店 新莊仁義店)
19398 >>> 台新銀行ATM(全家便利商店 新莊新立店)
19401 >>> 台新銀行ATM(全家便利商店 新莊盛寧店)
19402 >>> 台新銀行ATM(全家便利商店 新莊迴龍店)
19404 >>> 台新銀行ATM(全家便利商店 新莊天成店)
19406 >>> 台新銀行ATM(全家便利商店 新莊新建店)
19408 >>> 元大商業銀行ATM(元大證券發財分公司)
19409 >>> 台新銀行ATM(全家便利商店 新莊新園寧店)
19412 >>> 聯邦銀行富國分行ATM
19415 >>> 台新銀行ATM(全家便利商店-新莊民和店)
19417 >>> 國泰世華銀行ATM(全家便利商店 新莊首富店)
19418 >>> 中國信託商業銀行ATM(7-ELEVEN 雙泰門市)
19419 >>> 台新銀行ATM(全家便利商店 新莊新中信店)
19421 >>> 台新銀行ATM(全家便利商店 新莊新德勝店)
19422 >>> 台新銀行ATM(全家便利商店 新莊盛華店)
19423 >>> 中信商業銀行ATM(7-ELEVEN 雙鳳門市)
19426 >>> 台新銀行ATM(衛生福利部臺北醫院)
19428 >>> 台新銀行ATM(全家便利商店 新莊新園寧店)
19429 >>> 國泰世華銀行ATM(衛生福利部臺北醫院)
19430 >>> 中信商業銀行ATM(7-ELEVEN 龍安門市)
19431 >>> 台新銀行ATM(全家便利商店 新莊華寧店)
19432 >>> 中國信託商業銀行ATM(7-ELEVEN 采旺門市)
19434 >>> 台新銀行ATM(全家便利商店 新莊明中店)
19435 >>> 中信商業銀行ATM(7-ELEVEN 廣進門市)
19436 >>> 台新銀行ATM(全家便利商店 新莊中原店)
19437 >>> 台新銀行ATM(全家便利商店 新莊新中信店)
19439 >>> 中信商業銀行ATM(7-ELEVEN 新展盛門市)
19440 >>> 台新銀行新莊分行ATM
19441 >>> 台新銀行ATM(全家便利商店 新莊新和港店)
19442 >>> 中國信託銀行ATM(7-ELEVEN 宏全門市)
19445 >>> 台新銀行ATM(全家便利商店 新莊福祿店)
19446 >>> 合作金庫銀行新泰分行ATM
19447 >>> 台新銀行ATM(全家便利商店 新莊中環店)
19450 >>> 台新銀行ATM(全家便利商店 新莊首富店)
19451 >>> 中信商業銀行ATM(7-ELEVEN 莊龍門市)
19452 >>> 台新銀行ATM(全家便利商店 新莊昌盛店)
19458 >>> 中國信託銀行ATM(7-ELEVEN 傑元門市)
19459 >>> 中國信託銀行ATM(7-ELEVEN 安復門市)
19461 >>> 台新銀行ATM(全家便利商店 新莊福成店)
19462 >>> 台新銀行ATM(全家便利商店 新莊福壽店)
19463 >>> 中國信託商業銀行ATM(7-ELEVEN 中泰門市)
19466 >>> 中國信託商業銀行ATM(7-ELEVEN 新港原門市)
19468 >>> 中信商業銀行ATM(7-ELEVEN 榮富門市)
19469 >>> 中國信託銀行ATM(7-ELEVEN 中港門市)
19470 >>> 中國信託ATM(7-11富旺門市)
19472 >>> 中國信託銀行ATM(7-ELEVEN 榮和門市)
19478 >>> 中信商業銀行ATM(7-ELEVEN 貴鳳門市)
19479 >>> 永豐銀行泰山分行ATM
19480 >>> 台新銀行ATM(全家便利商店 泰山新貴子店)
19483 >>> 台新銀行ATM(全家便利商店 泰山工專店)
19488 >>> 中信商業銀行ATM(7-ELEVEN 明志門市)
19492 >>> 中國信託ATM(7-ELEVEN 明貴門市)
19494 >>> 台新銀行ATM(全家便利商店 泰山明豐店)
19495 >>> 中國信託銀行ATM(7-ELEVEN 糧驛門市)
19497 >>> 中國信託銀行ATM(7-ELEVEN 杰朋門市)
19498 >>> 台北富邦銀行ATM(友達光電股份有限公司)
19510 >>> 第一商業銀行ATM(毅宜工業)
19513 >>> 中國信託ATM(7-ELEVEN 羚陽門市)
19517 >>> 永豐商業銀行ATM(萊爾富便利商店 泰富店)
19520 >>> 泰山南林郵局ATM
19521 >>> 台新銀行ATM(全家便利商店 泰山同興店)
19522 >>> 台新銀行ATM(全家便利商店 泰山辭修店)
19523 >>> 中華郵政ATM(輔仁大學)
19524 >>> 中國信託ATM(7-ELEVEN 滿泰門市)
19525 >>> 元大商業銀行ATM(特力屋新莊店)
19526 >>> 台新銀行ATM(全家便利商店 泰山麗池店)
19527 >>> 台新銀行ATM(全家便利商店 泰山福興店)
19528 >>> 台新銀行ATM(全家便利商店 泰山白金店)
19529 >>> 中國信託ATM(7-ELEVEN 仁泰門市)
19535 >>> 中信商業銀行ATM(7-ELEVEN 泰山門市)
19536 >>> 台新銀行ATM(全家便利商店 新莊中平店)
19537 >>> 中華郵政ATM(泰山公有市場)
19539 >>> 泰山郵局ATM
19541 >>> 中國信託商業銀行ATM(7-ELEVEN 興洲門市)
19542 >>> 台新銀行ATM(全家便利商店 新莊新幸福店)
19543 >>> 中國信託銀行ATM(7-ELEVEN 季欣門市)
19545 >>> 中國信託銀行ATM(7-ELEVEN 武仁門市)
19546 >>> 台新銀行ATM(全家便利商店 新莊立信店)
19549 >>> 中信商業銀行ATM(7-ELEVEN 仁泰門市)
19551 >>> 國泰世華銀行ATM(全家便利商店 新莊福祿店)
19555 >>> 中信商業銀行ATM(7-ELEVEN 福港門市)
19557 >>> 台灣企銀ATM(仁愛科技大樓)
19560 >>> 台新銀行ATM(全家便利商店 五股貿商店)
19562 >>> 五股登林路郵局ATM
19576 >>> 郵局ATM(新北市立麗林國民小學)
19582 >>> 台中商業銀行林口分行ATM
19583 >>> 元大商業銀行atm(民視新北影視城林口大樓)
19594 >>> 國泰世華銀行ATM(全家便利商店 林口竹林店)
19597 >>> 第一商業銀行林口工二分行ATM
19601 >>> 彰化商業銀行林口分行ATM
19603 >>> 中國信託ATM(7-ELEVEN 長坤門市)
19607 >>> 彰化商業銀行林口分行ATM
19609 >>> 台新銀行ATM(全家便利商店 林口影城店)
19611 >>> 台新銀行ATM(全家便利商店 林口隆林店)
19612 >>> 中國信託銀行ATM(7-11 美雅仕門市)
19614 >>> 中國信託銀行ATM民視新北影視城林口大樓)
19615 >>> 國泰世華銀行ATM(全家便利商店-林口新高中店)
19619 >>> 中國信託銀行ATM(7-ELEVEN 安林門市)
19620 >>> 台新銀行ATM(全家便利商店 林口新都店)
19623 >>> 台新銀行ATM(全家便利商店 林口菁埔店)
19627 >>> 彰化商業銀行ATM(台灣柏恩氏電子)
19628 >>> 台新銀行ATM(全家便利商店 林口南林店)
19630 >>> 台新銀行ATM(全家便利商店 林口文園店)
19631 >>> 台新銀行ATM(全家便利商店 林口中正店)
19632 >>> 台新銀行ATM(全家便利商店 林口忠孝店)
19633 >>> 台新銀行ATM(全家便利商店 林口工六店)
19638 >>> 元大銀行ATM(林口長庚紀念醫院)
19642 >>> 台新銀行ATM(全家便利商店 泰山黎明店)
19643 >>> 台新銀行ATM(全家便利商店 龜山文欣店)
19644 >>> 華南銀行ATM(中興電工機械股份有限公司)
19652 >>> 中國信託ATM(7-ELEVEN 新陽光門市)
19662 >>> 郵局ATM(五股中興路郵局三重23支局)
19663 >>> 台新銀行ATM(全家便利商店 龜山文銓店)
19665 >>> 台新銀行ATM(廣達電腦股份有限公司)
19668 >>> 郵局ATM(龜山大崗郵局桃園1支局)
19671 >>> 華南銀行ATM(淡江科學園區金鑽大樓)
19684 >>> 五股登林路郵局ATM
19687 >>> 中國信託ATM(7-ELEVEN 富美門市)
19688 >>> 永豐銀行五股分行ATM
19689 >>> 台新銀行ATM(全家便利商店 五股工商店)
19690 >>> 台新銀行ATM(英華達股份有限公司)
19696 >>> 台新銀行ATM(全家便利商店 五股御雲店)
19697 >>> 五股郵局ATM
19698 >>> 台新銀行ATM(全家便利商店 五股高亞店)
19699 >>> 台新銀行ATM(全家便利商店 五股五福店)
19701 >>> 台新銀行ATM(全家便利商店 新莊新工店)
19702 >>> 合作金庫ATM(北橋工業股份有限公司)
19704 >>> 台新銀行ATM(全家便利商店 蘆洲成功店)
19705 >>> 台新銀行ATM(全家便利商店 蘆洲新福原店)
19706 >>> 台新銀行ATM(全家便利商店-蘆洲永成店)
19707 >>> 中國信託ATM(7-ELEVEN 十八甲門市)
19708 >>> 台新銀行ATM(全家便利商店 蘆洲民華店)
19711 >>> 台新銀行ATM(萊爾富便利商店 北縣五華三店)
19712 >>> 台新銀行ATM(全家便利商店 三重文興店)
19714 >>> 台新銀行ATM(Global Mall 環球新北中和)
19716 >>> 台新銀行ATM(全家便利商店 板橋西安店)
19717 >>> 台新銀行ATM(全家便利商店 中和建業店)
19719 >>> 台新銀行ATM(全家便利商店-中和德民店)
19720 >>> 新光銀行ATM(OK便利商店 中和員穗店)
19723 >>> 國泰世華銀行ATM(全家便利商店 八里龍王店)
19728 >>> 國泰世華銀行ATM(萊爾富便利商店 八里店)
19734 >>> 台新銀行ATM(全家便利商店 八里船頭店)
19735 >>> 台新銀行ATM(全家便利商店 八里富塘店)
19736 >>> 台新銀行ATM(全家便利商店-八里華城店)
19741 >>> 7中國信託ATM(7-ELEVEN 偕成門市)
19742 >>> 中華郵政ATM(頂客雅築)
19746 >>> 淡水區信用合作社自動提款機
19749 >>> 國泰世華ATM(全家便利商店 淡水青水店)
19752 >>> 永豐銀行竹圍分行ATM
19758 >>> 國泰世華ATM(捷運紅樹林站)
19761 >>> 台新銀行ATM(全家便利商店 淡水旭陞店)
19762 >>> 彰化商業銀行ATM(馬偕醫護專校關渡分校)
19770 >>> 華南銀行淡水分行ATM
19771 >>> 華南銀行ATM(真理大學)
19772 >>> 台新銀行ATM(全家便利商店 淡水新園店)
19776 >>> 台新銀行ATM(全家便利商店 淡水淡海店)
19778 >>> 彰化商業銀行ATM(馬偕紀念醫院)
19781 >>> 台新銀行ATM(全家便利商店-淡水沙崙店)
19783 >>> 台新銀行ATM(全家便利商店 淡水新崙店)
19787 >>> 台新銀行ATM(全家便利商店 淡水竹圍店)
19788 >>> 台新銀行ATM(全家便利商店 淡水麗景店)
19791 >>> 台新銀行ATM(全家便利商店 淡水水源店)
19792 >>> 永豐銀行ATM(馬偕紀念醫院淡水院區)
19793 >>> 台新銀行ATM(全家便利商店 淡水福春店)
19795 >>> 台新銀行ATM(全家便利商店 淡水新生店)
19796 >>> 台新銀行ATM(全家便利商店 淡水正中店)
19797 >>> 台新銀行ATM(全家便利商店 淡水加州店)
19798 >>> 淡水紅樹林郵局ATM
19799 >>> 台新銀行ATM(全家便利商店 淡水義山店)
19800 >>> 台新銀行ATM(全家便利商店 淡水摩洛哥店)
19801 >>> 台新銀行ATM(全家便利商店 淡水鄧公店)
19802 >>> 淡水竹圍郵局ATM
19805 >>> 台新銀行ATM(全家便利商店 五股新五義店)
19806 >>> 台新銀行ATM(全家便利商店 蘆洲中華店)
19817 >>> 台新銀行ATM(全家便利商店 淡水新興店)
19818 >>> 台新銀行ATM(全家便利商店 淡水富山店)
19820 >>> 國泰世華銀行ATM(捷運捷運唭哩岸站)
19824 >>> 第一商業銀行大同分行ATM
19827 >>> 台新銀行ATM(全家便利商店 三芝吉祥店)
19833 >>> 安泰商業銀行營業部ATM
19838 >>> 國泰世華ATM(全家便利商店 淡水興忠店)
19839 >>> 國泰世華ATM(萊爾富便利商店 淡鑫店)
19846 >>> 國泰世華銀行ATM(全家便利商店 淡水青水店)
19850 >>> 台新銀行ATM(全家便利商店 淡水新摩天店)
19851 >>> 台新銀行ATM(全家便利商店 淡水新莊店)
19852 >>> 台新銀行ATM(全家便利商店 淡水新旭店)
19853 >>> 台新銀行ATM(全家便利商店 淡水學城店)
19854 >>> 台新銀行ATM(全家便利商店 八里龍米店)
19855 >>> 八里區農會ATM
19894 >>> 國泰世華ATM(萊爾富便利商店 平鎮桃圳店)
19898 >>> 中國信託銀行ATM(7-ELEVEN 平東門市)
19905 >>> 中國信託銀行ATM(7-ELEVEN 廣城門市)
19906 >>> 華南銀行平鎮分行ATM
19907 >>> 台新銀行ATM(全家便利商店 平鎮義興店)
19908 >>> 台新銀行ATM(全家便利商店 平鎮南勢店)
19909 >>> 元大商業銀行ATM(聯新國際醫院)
19911 >>> 永豐銀行ATM(大潤發平鎮店)
19912 >>> 台新銀行atm(全家便利商店 平鎮彩虹店)
19915 >>> 元大商業銀行ATM(特力屋平鎮店)
19917 >>> 台新銀行ATM(全家便利商店 平鎮民族店)
19929 >>> 國泰世華聯合商業銀行ATM
19930 >>> 永豐銀行ATM(萊爾富便利商店 八德德榮店)
19933 >>> 中國信託銀行ATM(7-ELEVEN 東正門市)
19937 >>> 台新銀行ATM(全家便利商店 平鎮義廣店)
19938 >>> 永豐銀行ATM(萊爾富便利商店 平鎮桃豐店)
19940 >>> 台新銀行ATM(全家便利商店 平鎮平東店)
19941 >>> 台新銀行ATM(新光合成纖維股中壢廠)
19942 >>> 台新銀行ATM(全家便利商店 平鎮廣南店)
19944 >>> 台新銀行ATM(全家便利商店 平鎮德育店)
19945 >>> 台新銀行ATM(健鼎科技股份有限公司)
19946 >>> 中國信託銀行ATM(7-ELEVEN 龍南門市)
19947 >>> 中國信託銀行ATM(7-ELEVEN 寶麗門市)
19948 >>> 台新銀行ATM(全家便利商店 平鎮極光店)
19949 >>> 台新銀行ATM(全家便利商店 平鎮廣泰店)
19951 >>> 台新銀行ATM(全家便利商店 平鎮振興店)
19959 >>> 中國信託銀行ATM(中國信託南中壢分行)
19961 >>> 台新銀行ATM(OK便利商店 平鎮新榮店)
19962 >>> 新光銀行ATM(OK便利商店 平鎮東安店)
19966 >>> 土地銀行ATM(健行科技大學)
19968 >>> 永豐銀行ATM(萊爾富便利商店 桃縣楊福店)
19973 >>> 國泰世華ATM(中壢分行)
19975 >>> 臺灣銀行新明分行ATM
19981 >>> 台新銀行ATM(全家便利商店 中壢龍航店)
19987 >>> 中國信託銀行ATM(7-ELEVEN 凱成門市)
19991 >>> 台新銀行ATM(全家便利商店 中壢龍岡店)
19992 >>> 楊梅埔心里郵局ATM
19995 >>> 台新銀行ATM(全家便利商店 中壢農會店)
19996 >>> 中國信託銀行ATM(7-ELEVEN 寶楊門市)
19997 >>> 安泰商業銀行ATM(中壢車站)
20005 >>> 台新銀行ATM(全家便利商店 楊梅四維店)
20007 >>> 台新銀行ATM(全家便利商店-中壢龍興店)
20012 >>> 永豐銀行ATM(萊爾富便利商店 中壢壢聖店)
20013 >>> 國泰世華銀行ATM(健行科技大學)
20025 >>> 玉山銀行ATM(古華花園飯店)
20030 >>> 遠東國際銀行ATM(愛買楊梅店)
20035 >>> 台北富邦銀行ATM(台北富邦銀行 北中壢分行)
20036 >>> 中華郵政ATM(東興國中)
20037 >>> 中國信託銀行ATM(7-ELEVEN 高山頂門市)
20038 >>> 台灣企銀新明分行ATM
20039 >>> 台北富邦銀行ATM(台達電子中壢二廠)
20041 >>> 中國信託銀行ATM(7-ELEVEN 慶和門市)
20044 >>> 永豐銀行ATM(萊爾富便利商店 中壢桃杰店)
20047 >>> 彰化商業銀行ATM(楊梅天成醫院)
20048 >>> 中國信託銀行ATM(7-ELEVEN 弘揚門市)
20050 >>> 遠東商銀ATM(元智大學)
20058 >>> 永豐銀行南桃園分行ATM
20059 >>> 彰化商業銀行北桃園分行ATM
20060 >>> 中國信託銀行ATM(7-ELEVEN 大和園門市)
20061 >>> 台北富邦銀行ATM(高鐵桃園站)
20079 >>> 中國信託銀行ATM(7-11榮躍門市)
20080 >>> 台新國際商業銀行ATM(中華電信中壢服務中心)
20092 >>> 台新銀行ATM(全家便利商店 中壢海華店)
20093 >>> 永豐銀行ATM(大潤發中壢店)
20096 >>> 台新銀行ATM(全家便利商店 中壢龍正店)
20097 >>> 台新銀行ATM(全家便利商店 中壢後站店)
20099 >>> 華南銀行內壢分行ATM
20100 >>> 台新銀行ATM(全家便利商店 中壢源興店)
20106 >>> 彰化銀行北門分行ATM
20107 >>> 彰化銀行中壢分行ATM(天晟醫院)
20108 >>> 台新銀行ATM(全家便利商店 中壢復興店)
20121 >>> 國泰世華ATM(萊爾富便利商店 中壢桃合店)
20129 >>> 中華郵政ATM(中原大學)
20132 >>> 華南銀行ATM(遠東SOGO中壢店)
20138 >>> 台新銀行ATM(全家便利商店 中壢吉園店)
20139 >>> 中國信託商業銀行內壢簡易型分行ATM
20141 >>> 台新銀行ATM(全家便利商店 中壢忠孝店)
20147 >>> 國泰世華ATM(萊爾富便利商店 中壢桃業店)
20150 >>> 台新銀行ATM(萊爾富便利商店 中壢壢秀店)
20151 >>> 台新銀行ATM(天晟醫院)
20154 >>> 第一商業銀行中壢分行ATM
20156 >>> 國泰世華銀行ATM(萊爾富便利商店 中壢壢廣店)
20158 >>> 台新銀行ATM(全家便利商店 中壢市代店)
20164 >>> 台新銀行ATM(全家便利商店 中壢中北店)
20165 >>> 台新銀行中壢分行ATM
20166 >>> 台新銀行ATM(全家便利商店 中壢環北店)
20167 >>> 台新銀行ATM(全家便利商店 中壢元生店)
20168 >>> 中國信託銀行ATM(7-ELEVEN 海華門市)
20169 >>> 華南銀行壢昌分行ATM
20170 >>> 台新銀行ATM(全家便利商店 中壢中美店)
20171 >>> 台新銀行ATM(全家便利商店 中壢西園店)
20174 >>> 台新銀行ATM(全家便利商店 中壢日新店)
20175 >>> 台新銀行ATM(全家便利商店 中壢福爵店)
20178 >>> 台新銀行ATM(全家便利商店 中壢龍園店)
20184 >>> 台新銀行ATM(全家便利商店 中壢弘福店)
20185 >>> 台新銀行ATM(全家便利商店 中壢宏大店)
20186 >>> 台新銀行ATM(全家便利商店 中壢柏德店)
20188 >>> 台新銀行ATM(凱基證券 中壢分公司)
20189 >>> 中國信託商業銀行ATM(7-ELEVEN 統壢門市)
20191 >>> 中國信託商業銀行ATM(7-ELEVEN 成章門市)
20220 >>> 國泰世華ATM(萊爾富便利商店 龍潭大池店)
