編號		地址
39667 >>> 台北市中山區農安街26號26-1號
39672 >>> 台北市中山區農安街257號
39884 >>> 台北市內湖區內湖路一段155號
39511 >>> 台北市中正區同安街71號
39530 >>> 台北市大同區太原路155號
39743 >>> 台北市萬華區大理街114號
39946 >>> 台北市文山區木柵路四段153號
39673 >>> 台北市中山區北安路595巷11-13號
39649 >>> 台北市松山區八德路四段83號
40831 >>> 新北市淡水區沙崙路168號
40820 >>> 新北市淡水區中山北路一段156號
40046 >>> 新北市淡水區民權路177巷12號
41645 >>> 台中市大雅區上雅村民生路一段37號
39765 >>> 台北市大安區和平東路一段145號
39634 >>> 台北市大安區臨江街87號
39650 >>> 台北市大安區敦化南路二段48號
40933 >>> 桃園市大溪區介壽路894號
41350 >>> 台中市大甲區蔣公路295號
42291 >>> 高雄市鳳山區五甲一路261號
40957 >>> 桃園市平鎮區文化街102號
40901 >>> 桃園市平鎮區上海路205號
40958 >>> 桃園市平鎮區廣明路1號
42810 >>> 屏東縣屏東市自由路618號
40155 >>> 新北市板橋區文化路二段313號
40154 >>> 新北市板橋區四維路247號
40158 >>> 新北市板橋區忠孝路237號
39555 >>> 新北市板橋區中正路302號
40161 >>> 新北市板橋區金門街153號
40164 >>> 新北市板橋區金門街357號
40156 >>> 新北市板橋區大觀路三段236-14號
39801 >>> 台北市北投區致遠一路二段23、19、21號
39799 >>> 台北市北投區公舘路198號
39802 >>> 台北市北投區光明路220號1F
39805 >>> 台北市北投區明德路161號B1樓
40823 >>> 新北市八里區商港七路21號1樓
39603 >>> 台北市松山區敦化北路199巷5號
40943 >>> 新竹縣關西鎮中興路19號
40260 >>> 新北市永和區中和路499-1號
42064 >>> 高雄市左營區自由三路250號
39702 >>> 台北市士林區中山北路七段113號
42444 >>> 高雄市小港區宏平路411號
41178 >>> 桃園市蘆竹區桃園街118號B1
41267 >>> 台中市太平區環中東路三段567號
41269 >>> 台中市南屯區南屯路二段270之1號
41334 >>> 台中市豐原區豐南街118號
41855 >>> 台南市永康區中山南路696號
40258 >>> 新北市新莊區雙鳳路59號
40382 >>> 新北市中和區景平路353號B1
40249 >>> 新北市土城區明德路一段67號
39572 >>> 新北市板橋區府中路126號
40410 >>> 新北市中和區民治街120號
40277 >>> 新北市新店區安德街45號
41224 >>> 苗栗縣竹南鎮科專六路321號
39709 >>> 台北市松山區民生東路五段26號
41223 >>> 新竹縣竹北市縣政二路53號
42024 >>> 高雄市六龜區光復路109號
42056 >>> 高雄市左營區左營大路73之2號
42654 >>> 高雄市林園區林園南路83號
40880 >>> 桃園市龍潭區百年路21號
40899 >>> 桃園市平鎮區新華路36號
41028 >>> 桃園市中壢區西園路80號
41119 >>> 桃園市龜山區山鶯路131號
40872 >>> 桃園市龍潭區中正路三坑段779號
40895 >>> 桃園市楊梅區青山五街23號
40518 >>> 新北市樹林區學成路746號
41657 >>> 台中市東勢區中山路72號
42144 >>> 屏東縣里港鄉中山路24號
41868 >>> 台南市永康區永大路二段835號
39677 >>> 台北市中山區八德路二段306號
39894 >>> 台北市內湖區舊宗路一段188號
40411 >>> 新北市中和區中山路三段122號
39961 >>> 台北市文山區萬壽路27號
41153 >>> 桃園市桃園區同德五街63號
39855 >>> 台北市士林區中山北路六段77號B1
40163 >>> 新北市板橋區新站路28號B1
42806 >>> 屏東縣里港鄉載興路63號
40098 >>> 新北市石門區中央路2號
42016 >>> 台南市楠西區中正路84巷12號
41087 >>> 桃園市新屋區中山路533號
41190 >>> 桃園市大園區新興路20號
40486 >>> 新北市中和區民德路176號
41109 >>> 桃園市蘆竹區仁愛路一段26號
42658 >>> 花蓮縣鳳林鎮中正路二段61號
41786 >>> 花蓮縣壽豐鄉中山路222號
42227 >>> 花蓮縣玉里鎮光復路61號
42223 >>> 花蓮縣瑞穗鄉中山路一段125號
42219 >>> 台東縣池上鄉新生路137號
42231 >>> 花蓮縣富里鄉中山路156號
39690 >>> 台北市中山區民族東路410巷2弄2號
39522 >>> 台北市中正區北平東路30號1樓
41810 >>> 台南市善化區中山路242號
41922 >>> 台南市永康區東橋一路16-1號
40517 >>> 新北市樹林區學成路701號
40685 >>> 新北市三重區重新路五段408巷18號
40686 >>> 新北市三重區三賢街28號
42318 >>> 高雄市苓雅區仁德街20號
41601 >>> 台中市南區復興路二段102-5號
40476 >>> 新北市永和區民權路1巷4號
39874 >>> 台北市士林區福志路50號
41066 >>> 桃園市中壢區廣州路220號
39658 >>> 台北市信義區莊敬路391巷2弄13號
42139 >>> 台南市新營區民生路93號
40724 >>> 新北市新莊區中平路81巷10號
40402 >>> 新北市新店區北新路二段139巷1號
39973 >>> 台北市文山區景華街22巷1號
42206 >>> 嘉義市東區大雅路二段410號
41761 >>> 台中市南屯區博愛街111號
41511 >>> 台中市北屯區后庄七街78號
41943 >>> 台南市北區海安路三段959、961號
42379 >>> 高雄市左營區辛亥路66號
39575 >>> 台北市中正區羅斯福路三段210巷8弄5號
40871 >>> 桃園市桃園區國際路一段1126號
40923 >>> 桃園市龍潭區龍華路245號
42317 >>> 高雄市苓雅區苓雅一路21號
40784 >>> 新北市林口區文化三路一段375號
41487 >>> 台中市北區綏遠路一段6號
39934 >>> 台北市南港區研究院路二段12巷14弄4號
41920 >>> 台南市中西區五妃街205號
39875 >>> 台北市士林區忠誠路二段10巷2號
41072 >>> 桃園市桃園區三民路三段28-1號
41902 >>> 台南市東區崇善路225號
41517 >>> 台中市太平區樹德路328號
40841 >>> 新北市淡水區中山北路一段372號
39843 >>> 台北市北投區明德路331巷2號
42432 >>> 高雄市三民區文濱路13號
41644 >>> 台中市豐原區瑞安街68號
39972 >>> 台北市文山區木新路二段117號
42416 >>> 高雄市鼓山區美術北三路227號
41431 >>> 台中市西區忠明南路123-1號
39923 >>> 台北市內湖區內湖路二段103巷102號
40235 >>> 新北市板橋區中正路1巷22號
39842 >>> 台北市北投區大業路452巷29號
39710 >>> 台北市松山區敦化北路244巷43號
39737 >>> 台北市松山區八德路三段12巷52弄5號
39793 >>> 台北市大安區金華街164巷7號
39712 >>> 台北市中山區北安路630巷9弄17號
39736 >>> 台北市松山區延壽街153號
42736 >>> 台東縣台東市民航路1100號
39727 >>> 台北市松山區民生東路五段92號
41724 >>> 台中市沙鹿區光華路336號
41397 >>> 台中市南屯區大墩南路416號
42209 >>> 南投縣竹山鎮祖師街79號
41540 >>> 台中市 后里區四村路121號
41256 >>> 台中市太平區樹德路67-1號
41383 >>> 台中市太平區東平路656號
41276 >>> 台中市大里區大里路213號
41085 >>> 台中市后里區甲后路639之6號
41295 >>> 台中市潭子區中山路一段45-2號
39878 >>> 新竹縣竹北市光明六路東二段130號
39879 >>> 新竹市香山區經國路三段33號
41314 >>> 台中市霧峰區育群路25號
41827 >>> 台南市東區林森路一段341號
41808 >>> 台南市麻豆區新生北路56號
42745 >>> 台東縣台東市臨海路三段415號
42725 >>> 台東縣延平鄉昇平路28號
42711 >>> 台東縣台東市新生路195號
42713 >>> 台東縣台東市更生北路120號
42710 >>> 台東縣卑南鄉忠孝路146號
42718 >>> 台東縣台東市中正路356號
39544 >>> 台北市文山區萬隆街47-12號
42537 >>> 高雄市岡山區柳橋西路166號
42455 >>> 高雄市橋頭區隆豐路60號
42364 >>> 高雄市前鎮區鎮華街103號
42299 >>> 高雄市鳳山區保泰路82號
39580 >>> 新北市板橋區雙十路二段24號
42372 >>> 高雄市大社區三民路334號
41900 >>> 台南市永康區蔦松二街3號
42221 >>> 高雄市前鎮區佛德街29號
42361 >>> 高雄市旗津區中洲二路805號
42285 >>> 高雄市鳳山區中崙一路436號
42443 >>> 高雄市小港區平和路22號
42494 >>> 高雄市林園區林園北路426號
42495 >>> 高雄市林園區東林西路97號
42329 >>> 高雄市旗津區中洲三路476號
42696 >>> 高雄市鳥松區大同路66-1號
42468 >>> 高雄市仁武區仁忠路46號
42500 >>> 高雄市楠梓區常德路268號
42247 >>> 高雄市路竹區國昌路53號
41807 >>> 台南市西港區文化路11號
41500 >>> 台中市北屯區北屯路370號
41385 >>> 台中市大里區國光路二段710號
42210 >>> 彰化縣永靖鄉東門路27號
42325 >>> 南投縣水里鄉中山路一段238號
41293 >>> 台中市北屯區崇德路三段477號
41266 >>> 台中市西屯區青海路二段520號
41787 >>> 彰化縣和美鎮仁安路92號
41449 >>> 台中市烏日區中山路二段118號1樓
41275 >>> 台中市南屯區黎明路一段963號
41250 >>> 台中市北屯區天津路三段2號
41258 >>> 台中市西區東興路三段2號
41717 >>> 台中市清水區中華路465號
41781 >>> 彰化縣員林市莒光路560號
42212 >>> 彰化縣二林鎮吉昌二街77號
41356 >>> 南投縣草屯鎮中興路38號
41305 >>> 台中市大里區成功路171號
41268 >>> 台中市西屯區成都路95-5號
41441 >>> 台中市南屯區忠勇路101號
41292 >>> 台中市西屯區朝富路262號
42213 >>> 彰化縣溪湖鎮員鹿路三段35號
41247 >>> 台中市北區民權路480號
41285 >>> 台中市南屯區大墩十一街662號
42211 >>> 南投縣南投市中興路501號
41277 >>> 台中市北屯區東山路一段235號
41086 >>> 台中市東勢區豐勢路605號
41274 >>> 台中市北屯區敦化路一段619號
41311 >>> 台中市大雅區中清東路218號
41281 >>> 台中市南區復興路一段170號
41262 >>> 台中市北屯區大連路三段23號
41265 >>> 台中市西屯區大墩十七街88號
41768 >>> 彰化縣彰化市南平街26號
41283 >>> 台中市西屯區福星路189號
41327 >>> 台中市豐原區圓環東路441號
41336 >>> 台中市豐原區三民路207號
41244 >>> 台中市北區三民路三段345號
41599 >>> 台中市沙鹿區興安路19號
42145 >>> 屏東縣枋山鄉德隆路25-1號
40796 >>> 新北市永和區仁愛路306巷35號
40450 >>> 新北市土城區裕民路67巷2號
41228 >>> 桃園市桃園區中山北路179號
39815 >>> 台北市北投區立農街二段267號
40358 >>> 新北市新店區新生街6號
40456 >>> 新北市永和區仁愛路306巷31號
40465 >>> 新北市永和區成功路二段129巷10號
40458 >>> 新北市永和區竹林路39巷11號
40459 >>> 新北市永和區智光街113號
40460 >>> 新北市永和區秀朗路二段11號
40464 >>> 新北市永和區得和路287號
40463 >>> 新北市永和區民族街67巷25號
40457 >>> 新北市永和區保平路30巷1號
41885 >>> 台南市永康區中華二路330號
39968 >>> 台北市文山區興隆路三段185巷3弄1號
39963 >>> 台北市文山區木新路三段323號
39749 >>> 台北市萬華區興義街33號
39746 >>> 台北市萬華區環河南路二段250巷28弄4號
40125 >>> 新北市五股區成泰路四段14號
41530 >>> 台中市烏日區中華路94號
41531 >>> 台中市烏日區光日路17號19號
40551 >>> 新北市鶯歌區鶯桃路172號
40142 >>> 新北市鶯歌區中山路329巷6弄17號
40562 >>> 新北市鶯歌區中正三路123-2號
40561 >>> 新北市鶯歌區國慶街111號
40920 >>> 桃園市楊梅區文化街202號
39718 >>> 台北市松山區新東街12巷1號
40648 >>> 新北市三重區三民街300巷11號
40477 >>> 新北市三重區慈愛街45號
40644 >>> 新北市三重區自由街17巷6號
40478 >>> 新北市三重區仁義街205號
40627 >>> 新北市三重區仁愛街52號
40631 >>> 新北市三重區雙園街57巷3號
40628 >>> 新北市三重區重陽路三段5巷21號
40626 >>> 新北市三重區忠孝路三段40巷60號
40632 >>> 新北市三重區忠孝路三段15巷6號
40048 >>> 新北市三重區中央南路17號
40623 >>> 新北市三重區長元街29號
40640 >>> 新北市三重區下竹圍街9號
40646 >>> 新北市三重區大智街79號
40645 >>> 新北市三重區大智街238-1號
39604 >>> 新北市三重區大同北路85號
40620 >>> 新北市三重區文化北路228號
40099 >>> 新北市三芝區中山路一段47號
40496 >>> 新北市三峽區中山路305號
40499 >>> 新北市三峽區溪東路148號
40857 >>> 新北市三峽區溪東路146號
40503 >>> 新北市三峽區大學路67號
40479 >>> 新北市三峽區大同路1-10號
40454 >>> 新北市三峽區復興路82號
40492 >>> 新北市三峽區白雞路33號
40322 >>> 新北市樹林區千歲街22號
40529 >>> 新北市樹林區柑園街二段2號
40270 >>> 新北市樹林區太順街61號
40536 >>> 新北市樹林區東榮街104號
40078 >>> 新北市深坑區北深路一段119號
39858 >>> 台北市士林區士東路91巷30號
39605 >>> 台北市中山區民權東路二段71巷47號
40385 >>> 新北市中和區圓通路335巷3弄4號
40416 >>> 新北市中和區員山路150巷2弄47號
40262 >>> 新北市中和區忠孝街39-1號
40415 >>> 新北市中和區莊敬路43號
40421 >>> 新北市中和區興南路二段159巷4號
40413 >>> 新北市中和區秀朗路三段14號
40417 >>> 新北市中和區景新街186號
40268 >>> 新北市中和區景新街467巷26號
40362 >>> 新北市中和區景新街186號
40084 >>> 新北市中和區南山路174-3號
41037 >>> 桃園市中壢區文化路349號
40997 >>> 桃園市中壢區榮安八街37號1樓
40998 >>> 桃園市中壢區莊敬路137號
40989 >>> 桃園市中壢區華祥一街3巷10號
40924 >>> 桃園市中壢區龍東路255巷191號
41036 >>> 桃園市中壢區復華街274號
41771 >>> 彰化縣彰化市崙平北路78號
39625 >>> 台北市信義區永吉路326巷5-1號
39628 >>> 台北市信義區永吉路180巷66弄24號
39633 >>> 台北市信義區永吉路180巷66弄24號
39637 >>> 台北市信義區崇德街59號
39619 >>> 台北市信義區光復南路447-40號
39629 >>> 台北市信義區林口街36-3號
40601 >>> 新北市新莊區四維路151巷22號
40681 >>> 新北市新莊區自立街66號
40093 >>> 新北市新莊區昌隆街9號
40675 >>> 新北市新莊區中華路二段260號
40705 >>> 新北市新莊區中港路150號
40714 >>> 新北市新莊區中平路184巷10弄5號
41157 >>> 新北市新莊區瓊泰路140號
40699 >>> 新北市新莊區化成路313號
40700 >>> 新北市新莊區立信五街16號
40373 >>> 新北市新店區永安街79號
40378 >>> 新北市新店區安祥路104-6號
40360 >>> 新北市新店區安和路二段205巷4號
40085 >>> 新北市新店區安民街61號
40357 >>> 新北市新店區三民路173號
40287 >>> 新北市新店區新烏路二段376號
40299 >>> 新北市新店區寶元路二段17巷2號
40364 >>> 新北市新店區寶興路41-1號
40359 >>> 新北市新店區北宜路二段108-2號
40356 >>> 新北市新店區北宜路二段453號
42550 >>> 高雄市小港區松信路70號
40010 >>> 新北市汐止區汐萬路一段347號
40298 >>> 新北市汐止區水源路一段200號
40075 >>> 新北市汐止區水源路一段293號
40019 >>> 新北市汐止區樟樹一路272-4號
40074 >>> 新北市汐止區新興路11號
40026 >>> 新北市汐止區茄苳路50號
40073 >>> 新北市汐止區和平街46巷6號
40296 >>> 新北市汐止區康寧街141巷39弄2號
40015 >>> 新北市汐止區康寧街473號
40025 >>> 新北市汐止區民族三街41號
42197 >>> 嘉義市西區自強街107號
42163 >>> 嘉義縣鹿草鄉鹿草路169號
40055 >>> 基隆市暖暖區源遠路229號
40070 >>> 基隆市信義區深澳坑路2-42號
40018 >>> 基隆市中山區中華路103號
40031 >>> 基隆市安樂區樂利三街120號
40066 >>> 基隆市暖暖區暖暖街243-1號
40306 >>> 基隆市七堵區百三街77號
40843 >>> 基隆市七堵區百六街61號
41100 >>> 新竹縣湖口鄉信全街29、31號
41975 >>> 台南市關廟區中山路一段211號
41127 >>> 桃園市龜山區文青路211號
40789 >>> 桃園市龜山區文德路64號
41123 >>> 桃園市龜山區長壽路213號
42108 >>> 高雄市岡山區柳橋東路9號
41734 >>> 台中市龍井區台灣大道五段3巷30弄48號
40884 >>> 桃園市龍潭區中原路一段538號
40886 >>> 桃園市龍潭區中正路上華段146號
40883 >>> 桃園市龍潭區中興路159號
40887 >>> 桃園市龍潭區民族路412號
40882 >>> 桃園市龍潭區梅龍二街4、6號
42577 >>> 高雄市路竹區中興路150-2號
41143 >>> 桃園市蘆竹區長春路81號
40659 >>> 新北市蘆洲區永安北路二段56號
40312 >>> 新北市蘆洲區永平街32巷35號
40830 >>> 新北市蘆洲區仁愛街34號
40042 >>> 新北市蘆洲區正和街122號
40757 >>> 新北市蘆洲區長安街271號
40666 >>> 新北市蘆洲區長安街79號
40807 >>> 新北市蘆洲區長樂路41號
40806 >>> 新北市蘆洲區民族路432號
40670 >>> 新北市蘆洲區民族路217號
40672 >>> 新北市蘆洲區民權路73號
40316 >>> 新北市林口區自強二街1號
40282 >>> 新北市林口區麗園一街11巷1號
39847 >>> 台北市內湖區麗山街68巷12號
41273 >>> 台中市西區樂群街67之1號
39903 >>> 台北市內湖區新明路419號
39883 >>> 台北市內湖區內湖路三段104號
39910 >>> 台北市內湖區康寧路三段189巷21弄8號
39846 >>> 台北市內湖區麗山街348巷20號1樓
39873 >>> 台北市內湖區內湖路一段285巷65弄28號
39924 >>> 台北市南港區東明街9號
40254 >>> 新北市土城區員林街18號
40273 >>> 新北市土城區青雲路295巷16弄64號
40246 >>> 新北市土城區廣興街75號
40522 >>> 新北市土城區福祥街36號
41681 >>> 台中市潭子區祥和路229號
41205 >>> 桃園市桃園區永安北路420號
41206 >>> 桃園市桃園區正康三街226號
40582 >>> 桃園市桃園區長沙街70號
41148 >>> 桃園市桃園區長春路184號
41182 >>> 桃園市桃園區泰昌六街47號
40580 >>> 桃園市桃園區大豐路105號
41147 >>> 桃園市桃園區民生路449號
40729 >>> 新北市泰山區仁愛路4號
40730 >>> 新北市泰山區楓江路37號
41460 >>> 台中市北區青島西街48.50號
41272 >>> 台中市西區篤信街67號
41409 >>> 台中市西屯區寶慶街50巷8-2號
41867 >>> 台南市永康區華興街103號
41891 >>> 台南市安南區國安街97號
41862 >>> 台南市仁德區德南路108號
41879 >>> 台南市北區大港街112號
41851 >>> 台南市東區富農街一段111號
40120 >>> 新北市淡水區自強路72號
40110 >>> 新北市淡水區中正東路一段117號
40112 >>> 新北市淡水區新市一路三段102號
40835 >>> 新北市淡水區新春街30號
40834 >>> 新北市淡水區學府路100巷15號
39820 >>> 台北市北投區石牌路一段166巷101號
42760 >>> 雲林縣斗六市仁義路57號
41063 >>> 桃園市大溪區僑愛一街102號
41580 >>> 台中市大里區新生路115號
41572 >>> 台中市大里區塗城路188號
41571 >>> 台中市大里區東明路293號
42489 >>> 高雄市鳳山區中山東路192巷36號
42323 >>> 高雄市鳳山區杭州西街142號
42449 >>> 高雄市鳳山區頂庄路183號
41622 >>> 台中市豐原區水源路208號
40969 >>> 桃園市平鎮區崇義六街2號
40975 >>> 桃園市平鎮區忠孝路188號之9
40941 >>> 桃園市平鎮區中山路65號
40952 >>> 桃園市平鎮區振興西路107號
40961 >>> 桃園市平鎮區新富二街7號
40960 >>> 桃園市平鎮區新富五街121號
40925 >>> 桃園市平鎮區龍南路145號
40942 >>> 桃園市平鎮區陸橋南路27號
40974 >>> 桃園市平鎮區南平路97號
40214 >>> 新北市板橋區文化路二段417巷40號
40180 >>> 新北市板橋區文化路一段188巷9弄21號
39985 >>> 新北市板橋區三民路一段31巷10號
40202 >>> 新北市板橋區四川路二段130巷34號
40184 >>> 新北市板橋區實踐路93巷26號
40192 >>> 新北市板橋區中正路275巷3號
40206 >>> 新北市板橋區長安街331巷56號
40221 >>> 新北市板橋區溪崑二街112巷14號
40208 >>> 新北市板橋區建國街101號
40204 >>> 新北市板橋區漢生西路89巷6號
40218 >>> 新北市板橋區公館街256號
40183 >>> 新北市板橋區國泰街23號
40095 >>> 新北市板橋區大智街32號
40182 >>> 新北市板橋區民治街72號
40181 >>> 新北市板橋區民權路202巷14弄4號
39660 >>> 台北市北投區實踐街52號
39806 >>> 台北市北投區中和街499號
39808 >>> 台北市北投區振華街8號
39813 >>> 台北市北投區致遠一路一段94號
39819 >>> 台北市北投區知行路225巷17號
40825 >>> 新北市八里區中山路二段239號
40117 >>> 新北市八里區龍米路一段358號1樓
40581 >>> 桃園市八德區永福西街44號
40576 >>> 桃園市八德區永福街131號
40949 >>> 桃園市八德區建國路53號
40569 >>> 桃園市八德區和平路1472號
40589 >>> 桃園市八德區陸光街41號
40578 >>> 桃園市八德區桃拾街17號
40590 >>> 桃園市八德區大福街139號
41578 >>> 台中市大里區東南路169號
39720 >>> 台北市松山區南京東路五段250巷36弄25號
39654 >>> 台北市松山區八德路三段74巷45弄1號
42602 >>> 高雄市仁武區仁和街97號
41642 >>> 台中市神岡區神岡路66號
39512 >>> 台北市中正區惠安街21號
40044 >>> 新北市中和區南山路59號
40414 >>> 新北市中和區民享街86巷27號
40340 >>> 桃園市中壢區龍昌路210號
40862 >>> 新北市新莊區裕民街107-109號
40661 >>> 新北市新莊區昌明街8號
40860 >>> 新北市新莊區福營路328號
40375 >>> 新北市新店區玫瑰路16號
40020 >>> 新北市汐止區福德一路62號
40013 >>> 新北市汐止區明峰街308號
40657 >>> 新北市蘆洲區中興街46號
39932 >>> 台北市南港區忠孝東路六段278巷3號
41240 >>> 台中市中區中華路二段40號
41426 >>> 台中市北屯區陳平路28號
40964 >>> 桃園市平鎮區復旦路二段128號
40188 >>> 新北市板橋區僑中二街112號
40223 >>> 新北市板橋區和平路安樂巷4號
39804 >>> 台北市北投區中央南路一段133號
40954 >>> 桃園市八德區福國街54號
40461 >>> 新北市永和區安樂路58巷2號
40462 >>> 新北市永和區安樂路304巷25號
40336 >>> 新北市永和區信義路92號
40337 >>> 新北市永和區得和路373巷7號
39964 >>> 台北市文山區永安街22巷31號
39792 >>> 台北市文山區興隆路二段220巷43號
39960 >>> 台北市文山區興隆路二段203巷2弄2號
39966 >>> 台北市文山區景華街107號
39747 >>> 台北市萬華區萬大路493巷48弄12號
39554 >>> 台北市萬華區雙園街13號
39540 >>> 台北市萬華區中華路二段426-7號
39984 >>> 台北市萬華區長泰街4號
40749 >>> 新北市五股區御成路81號
40750 >>> 新北市五股區水碓路15號
40751 >>> 新北市五股區成泰路三段577巷132號
40130 >>> 新北市五股區西雲路168號
40123 >>> 新北市五股區凌雲路一段70號
40738 >>> 新北市五股區登林路76-8號
40612 >>> 新北市五股區民義路一段43號
40691 >>> 新北市五股區五福路35號
41533 >>> 台中市烏日區信義街107、109號
41532 >>> 台中市烏日區健行路332號
40560 >>> 新北市鶯歌區尖山路177號
40563 >>> 新北市鶯歌區德昌二街27號
40553 >>> 新北市鶯歌區大湖路530巷29號
40928 >>> 桃園市楊梅區新農街469之1、2號
40935 >>> 桃園市楊梅區青山一街147號
40929 >>> 桃園市楊梅區梅獅路二段188號
39655 >>> 台北市松山區南京東路四段133巷5弄8號
39567 >>> 台北市松山區寶清街40號
40633 >>> 新北市三重區永福街254號
40610 >>> 新北市三重區永福街132號
40625 >>> 新北市三重區文化南路17號
40635 >>> 新北市三重區三陽路114號
40622 >>> 新北市三重區重陽路一段43巷33號
39560 >>> 新北市三重區中正北路65號
40642 >>> 新北市三重區中寮街36號
40532 >>> 新北市三重區車路頭街62巷5號
40619 >>> 新北市三重區捷運路19巷2弄15號
40621 >>> 新北市三重區集成路31號
40309 >>> 新北市三重區光興街42-1號
40624 >>> 新北市三重區龍門路272-2號
40643 >>> 新北市三重區龍濱路126號
40637 >>> 新北市三重區龍濱路37號
40310 >>> 新北市三重區大勇街82巷19號
39599 >>> 新北市三重區大同南路137號
40636 >>> 新北市三重區碧華街321號
40602 >>> 新北市三峽區大仁路51號
40505 >>> 新北市三峽區大德路485-2號
40567 >>> 新北市三峽區民權街174號
42332 >>> 高雄市左營區翠華路601巷77號
42527 >>> 高雄市左營區重愛路306號
42333 >>> 高雄市左營區果峰街12巷30號
42601 >>> 高雄市仁武區仁心路211號
42430 >>> 高雄市仁武區仁孝路296號
42336 >>> 高雄市仁武區八德東路321號
40061 >>> 新北市雙溪區中華路102-2號
40530 >>> 新北市樹林區大安路111巷14號
40535 >>> 新北市樹林區復興路104號
40513 >>> 新北市樹林區保安街二段223號
40079 >>> 新北市深坑區北深路三段176號
41703 >>> 台中市沙鹿區忠貞路242之1號
39866 >>> 台北市士林區永平街33號
39870 >>> 台北市士林區社子街63巷27號
39827 >>> 台北市士林區中山北路七段14巷32號
39602 >>> 台北市士林區中正路655巷17號
39868 >>> 台北市士林區光華路26巷1-1、1-2號
39859 >>> 台北市士林區通河街82號
40431 >>> 新北市中和區壽德街23號
40089 >>> 新北市中和區中正路167巷15號
40242 >>> 新北市中和區新生街112巷27號
40418 >>> 新北市中和區華順街142號
40425 >>> 新北市中和區國光街110號
40412 >>> 新北市中和區南華路66號
40393 >>> 新北市中和區大勇街29巷1號
40996 >>> 桃園市中壢區成功路102號
41039 >>> 桃園市中壢區莊敬路819、821號
40999 >>> 桃園市中壢區興仁路二段142號
41030 >>> 桃園市中壢區吉林路109號
41040 >>> 桃園市中壢區弘揚路80號
41035 >>> 桃園市中壢區利民路13號
40986 >>> 桃園市中壢區福州二街471號
41769 >>> 彰化縣彰化市大埔路476、478號
39631 >>> 台北市信義區吳興街522號
39632 >>> 台北市信義區忠孝東路五段524巷12號
39636 >>> 台北市信義區忠孝東路五段524巷12號
39569 >>> 台北市信義區虎林街61-3號
39620 >>> 台北市信義區虎林街222巷46號
42055 >>> 台南市新市區光華街148、150號
41953 >>> 台南市新市區龍目井路125、127號
40703 >>> 新北市新莊區雙鳳路123號
40710 >>> 新北市新莊區成功街7號
40706 >>> 新北市新莊區中誠街46巷15弄2號
40267 >>> 新北市新莊區中正路929巷29號
40707 >>> 新北市新莊區新泰路13號
40715 >>> 新北市新莊區天祥街75號
40701 >>> 新北市新莊區泰順街11號1樓
40531 >>> 新北市新莊區八德街158巷2號
41950 >>> 台南市新化區信義路425號
40354 >>> 新北市新店區永業路22巷1號
40369 >>> 新北市新店區安祥路135號
40333 >>> 新北市新店區安和路二段141號
40366 >>> 新北市新店區安康路三段361號
40372 >>> 新北市新店區安民街196號
40293 >>> 新北市新店區華中街44號
40348 >>> 新北市新店區大新街3號
40292 >>> 新北市新店區北新路三段65巷13號
42452 >>> 高雄市小港區松興路72-1號
42476 >>> 高雄市小港區松福街56巷78、80號
42549 >>> 高雄市小港區大平路198號
42377 >>> 高雄市小港區民益路43號
40080 >>> 新北市汐止區宜興街3號
40148 >>> 新北市汐止區仁愛路91號
40016 >>> 新北市汐止區忠三街23號
40034 >>> 新北市汐止區樟樹一路119巷23號
40005 >>> 新北市汐止區祥雲街2號
40028 >>> 新北市汐止區茄苳路286號
40008 >>> 新北市汐止區保長路51巷22、26號
42031 >>> 高雄市旗山區旗甲路二段390、392號
42072 >>> 高雄市旗山區旗南二路85-4及85-5號
42170 >>> 嘉義市東區興安街92號
42168 >>> 嘉義市東區軍輝路132號
40030 >>> 基隆市安樂區安一路230號
40138 >>> 基隆市七堵區崇智街25號
40071 >>> 基隆市中正區中正路332號
40012 >>> 基隆市中山區中和路164巷1號1樓
40856 >>> 基隆市中正區祥豐街146號
40023 >>> 基隆市中山區西定路108號
40068 >>> 基隆市信義區花源九街21號
40318 >>> 基隆市七堵區泰安路1-2號
40064 >>> 基隆市中正區豐稔街17號
40153 >>> 新北市貢寮區仁和路
41019 >>> 桃園市觀音區四維路41號
41967 >>> 台南市歸仁區大順街102、106號
40788 >>> 桃園市龜山區文昌一街25號
40786 >>> 桃園市龜山區文青路268號
40556 >>> 桃園市龜山區明德路264號
41711 >>> 台中市龍井區中社路96號
40888 >>> 桃園市龍潭區民治路333、335號
40889 >>> 桃園市龍潭區百年路42號
41211 >>> 桃園市蘆竹區六福路245號
41199 >>> 桃園市蘆竹區南竹路五段172號
40115 >>> 新北市蘆洲區仁愛街118巷2號
40812 >>> 新北市蘆洲區中原路5巷23號
40814 >>> 新北市蘆洲區中正路185巷55號
40611 >>> 新北市蘆洲區信義路37巷22號
40804 >>> 新北市蘆洲區復興路296號
42281 >>> 高雄市苓雅區武仁街131號
42304 >>> 高雄市苓雅區福德三路261、263號
42510 >>> 高雄市楠梓區惠春街135號
42515 >>> 高雄市楠梓區惠心街25號
42508 >>> 高雄市楠梓區廣昌街181號
39888 >>> 台北市內湖區康寧路一段147號
39892 >>> 台北市內湖區大湖山莊街219巷1號
40500 >>> 新北市土城區延和路201號
40521 >>> 新北市土城區中央路二段278巷8號
40498 >>> 新北市土城區中央路四段296號
