編號		地址
54236 >>> 高雄市六龜區紅水坑19之1號
54238 >>> 台南市官田區西庄里西庄路130號
54241 >>> 台南市七股區大埕里448號
54247 >>> 屏東縣高樹鄉南興路47號
54250 >>> 台南市佳里區後庄三協里10鄰18之3號
54251 >>> 台南市白河區玉豐里3鄰頂山腳7之2號
54260 >>> 台南市安平區光州五街21號
54274 >>> 台南市歸仁區忠孝北路8巷201號
54288 >>> 台南市歸仁區二甲178號
54289 >>> 台南市歸仁區沙崙里沙崙269號
54292 >>> 台南市歸仁區中正五街16號
54302 >>> 台南市歸仁區中山路一段90號
54307 >>> 台南市新市區社內里143號
54312 >>> 台南市龍崎區土崎里觀音山14號
54314 >>> 台南市新化區崙頂里崙子頂261之10號
54315 >>> 台中市北區金華路五段30號
54320 >>> 台南市歸仁區民權八街85巷1號
54321 >>> 台南市仁德區行大街100之1號
54322 >>> 台南市安南區本原街三段234巷106弄78號
54326 >>> 台南市新化區口埤知義里13鄰66號
54330 >>> 台南市柳營區光福里25鄰132-40號
54331 >>> 台南市關廟區文衡路197號
54334 >>> 台南市新營區茄苳腳嘉芳里1號
54335 >>> 台南市龍崎區楠坑里15號
54336 >>> 台南市仁德區三甲里11之5號
54338 >>> 台南市關廟區下湖二街82巷7號
54350 >>> 台南市東山區東原里瓦厝49號
54352 >>> 台南市西港區劉厝里蚶西港10號
54356 >>> 台南市佳里區安西里71之1號
54358 >>> 台南市龍崎區龍船苦苓湖16之5號
54361 >>> 台南市七股區七股里12鄰七股115之2號
54364 >>> 台南市大內區環湖里5鄰56號
54377 >>> 台南市永康區王行里育樂街180號
54383 >>> 台南市永康區永二街245巷47號
54387 >>> 台南市永康區永中街138巷26號
54389 >>> 台南市永康區大灣路942巷71弄201號
54391 >>> 台南市新化區中山路412號
54401 >>> 台南市東區永康街186巷25號
54402 >>> 台南市新市區豐榮里6鄰洋子127號
54403 >>> 台南市龍崎區大坪里磅空子6號之2
54404 >>> 台南市大內區曲溪里1號之18
54406 >>> 台南市東山區高原里10鄰84之2號
54409 >>> 台南市安南區城西街三段614巷
54418 >>> 台南市安南區怡安路一段489號
54426 >>> 台南市安南區頂安街526巷1號對面
54427 >>> 台南市安南區鹿耳里媽祖宮一街345巷420號
54437 >>> 台南市安南區安吉路二段511巷398號
54440 >>> 台南市安南區官田里20鄰357號
54446 >>> 台南市安南區安中路一段189巷85弄3-1號
54449 >>> 台南市七股區大埕里321號
54451 >>> 台南市將軍區北埔里94號
54452 >>> 台南市安南區長和路二段12巷安順排水線邊
54453 >>> 台南市新營區鐵線橋29號
54457 >>> 台南市東山區三榮里木柵56號
54460 >>> 台南市下營區連表西連里30之3號
54461 >>> 台南市鹽水區義稠里102之1號
54462 >>> 台南市龍崎區龍船窩龍船里5鄰4之1號
54463 >>> 台南市龍崎區土崎里考潭8之3號
54464 >>> 台南市龍崎區牛埔里烏頭山
54465 >>> 台南市龍崎區崎頂里石梯子2號
54466 >>> 台南市龍崎區龍崎鄉崎頂村17鄰芋園6之1號
54467 >>> 台南市龍崎區烏土崎里樹林28之1號
54468 >>> 台南市龍崎區中坑里大溪11號
54469 >>> 台南市左鎮區崎頂里過嶺22-1號
54470 >>> 台南市龍崎區楠坑里獅頭山
54472 >>> 台南市龍崎區龍船里龍船窩4之1號
54474 >>> 台南市關廟區新光里114之2號
54475 >>> 台南市關廟區關新一街116巷30號
54476 >>> 台南市龍崎區牛埔里牛埔19號
54481 >>> 台南市北區和緯路二段30巷82號
54491 >>> 台南市北區北門路二段247巷22號對面
54498 >>> 台南市善化區北子店光文里4鄰196-3號
54499 >>> 台南市關廟區新埔三街137巷38號
54501 >>> 台南市南化區北平里1鄰6號之1
54503 >>> 台南市北區賢北街57巷27號
54504 >>> 台南市仁德區北保二街30號邊
54508 >>> 台南市新市區華興街67號
54509 >>> 台南市大內區二溪里8鄰二重溪217號
54512 >>> 台南市安定區蘇厝里293之2號
54517 >>> 台南市麻豆區南勢里25鄰86之4號
54521 >>> 台南市白河區大林里檨子林5-6號
54526 >>> 台南市安南區本原街三段162號
54527 >>> 台南市西港區後營里11鄰254號
54530 >>> 台南市佳里區子良廟子龍里40號
54531 >>> 台南市佳里區佳化里1 鄰佳里興1號之11
54533 >>> 台南市佳里區佳東路311號
54536 >>> 台南市佳里區佳里興佳化里33之2號
54540 >>> 台南市佳里區外渡頭龍安里17號
54541 >>> 台南市佳里區嘉福里11鄰下部115號之25
54543 >>> 台南市佳里區龍安里塭子內39號
54544 >>> 台南市佳里區溪州溪洲里1號
54545 >>> 台南市佳里區蚶寮里108之1號
54546 >>> 台南市佳里區新生路441巷94號
54547 >>> 台南市佳里區佳里興興化里390號之2
54550 >>> 台南市佳里區頂廍里10鄰116號
54551 >>> 台南市佳里區番子寮漳洲里4鄰200號
54552 >>> 台南市南化區南化里314號
54553 >>> 台南市南化區南化里金光山
54554 >>> 台南市南化區北寮里14鄰199之1號
54557 >>> 台南市南化區玉山里145之5號
54559 >>> 台南市南化區北平里21號21 號
54560 >>> 台南市南化區小崙里7之1號
54561 >>> 台南市南化區玉山里65號
54562 >>> 台南市南化區玉山里7-1號
54563 >>> 台南市南化區北寮里56-3號
54566 >>> 台南市南化區東和里59號
54568 >>> 台南市南化區南化里274號
54569 >>> 台南市南化區玉山里17-1號
54570 >>> 台南市南化區小崙里135號
54572 >>> 台南市南化區小崙里6鄰63之1號
54573 >>> 台南市南化區小崙里9鄰99號
54576 >>> 台南市善化區嘉南里80號
54579 >>> 台南市新化區中正路273號
54580 >>> 台南市新化區羊林里𦰡菝林410-2號
54583 >>> 台南市新營區鐵線橋107-1號
54584 >>> 台南市東山區南溪里2鄰12號
54585 >>> 台南市南化區北寮里12鄰178之2號
54586 >>> 台南市善化區六分里六分寮14號之1
54587 >>> 台南市白河區大竹里大排竹2-12號
54588 >>> 台南市南化區東和里10號
54591 >>> 台南市麻豆區麻口里4鄰麻豆口67號
54592 >>> 台南市麻豆區寮廍里1鄰3號
54593 >>> 台南市麻豆區港子尾港尾里6鄰17號
54594 >>> 台南市麻豆區南勢里關帝廟19號
54595 >>> 台南市麻豆區埤頭小埤里4鄰小10-2號
54600 >>> 台南市麻豆區安西里227號之5
54601 >>> 台南市麻豆區磚井里83之5號
54603 >>> 台南市麻豆區番子寮麻口里9鄰23-1號
54606 >>> 台南市麻豆區海埔里12鄰海埔80之1號
54607 >>> 台南市麻豆區和平路3號
54608 >>> 台南市麻豆區安業安西里8鄰272號之3
54609 >>> 台南市麻豆區北勢里5鄰過港仔2之3號
54610 >>> 台南市麻豆區埤頭里12鄰110號
54611 >>> 台南市麻豆區安正里4鄰方厝寮38號
54612 >>> 台南市麻豆區北勢里11鄰17之1號
54614 >>> 台南市麻豆區安業里227號
54615 >>> 台南市麻豆區大山里7鄰大山腳69之4號
54616 >>> 台南市麻豆區港尾里謝榜寮1之1號
54617 >>> 台南市麻豆區安西里東溪洲謝安里2號
54619 >>> 台南市麻豆區安業安東里4鄰277號之4
54620 >>> 台南市麻豆區民族路12號
54621 >>> 台南市麻豆區方厝寮安正里4鄰4-1號
54623 >>> 台南市下營區西寮西連里6鄰14-1號
54625 >>> 台南市麻豆區安業里8鄰安業152之1號
54626 >>> 台南市麻豆區埤頭里118之6號
54627 >>> 台南市麻豆區成功路堤防路口
54629 >>> 台南市麻豆區溝子墘龍泉里2鄰20號
54630 >>> 台南市善化區田寮里六分寮63之1號
54631 >>> 台南市佳里區民安里同安寮2-5號
54633 >>> 台南市麻豆區安正里2鄰前班19號
54635 >>> 台南市下營區茅港里茅港尾81號
54636 >>> 台南市下營區茅港里茅港尾280號
54637 >>> 台南市學甲區建國路86號
54639 >>> 台南市下營區麻豆寮賀建里5鄰54號
54640 >>> 台南市下營區大屯里大屯寮89之10號
54642 >>> 台南市玉井區玉安街25-20 號
54645 >>> 台南市玉井區望明里66之1號
54646 >>> 台南市玉井區望明里108-1號
54647 >>> 台南市玉井區三和里20號
54649 >>> 台南市玉井區竹圍里138號
54650 >>> 台南市玉井區中正路玉井里102號
54651 >>> 台南市大內區二溪里14鄰46號
54652 >>> 台南市玉井區豐里里138-8號
54653 >>> 台南市山上區玉峰里1鄰蚵殼潭1之10號
54655 >>> 台南市玉井區中正里大成路471巷6號
54656 >>> 台南市玉井區三埔里3鄰65號
54658 >>> 台南市大內區石湖里6鄰石子瀨274之35號
54659 >>> 台南市玉井區層林里67號
54660 >>> 台南市南化區中坑里2鄰9號
54661 >>> 台南市山上區豐德里4鄰47號
54662 >>> 台南市山上區玉峰里7鄰16號
54663 >>> 台南市大內區頭社里3鄰68之1號
54665 >>> 台南市山上區新莊里新庄11號
54669 >>> 台南市後壁區仕安里88之6號
54671 >>> 台南市東山區青山里17鄰89號
54674 >>> 台南市柳營區康樂街60號
54675 >>> 台南市新市區大營里214號
54677 >>> 台南市白河區竹門里竹子門40號
54678 >>> 台南市關廟區崇平路107巷42號
54684 >>> 台南市鹽水區義稠里58號
54698 >>> 台南市仁德區土庫里土庫5街33號
54701 >>> 台南市仁德區田厝三街田厝里70巷30號
54707 >>> 台南市仁德區德善一街62號
54713 >>> 台南市仁德區長興一街49號
54717 >>> 台南市關廟區長榮街332號
54721 >>> 台南市關廟區埤頭里1號
54726 >>> 台南市關廟區埤頭里15號之6
54727 >>> 台南市關廟區布袋里
54733 >>> 台南市關廟區新光里新光10之3號
54734 >>> 台南市關廟區官崙街
54737 >>> 台南市仁德區中洲里122號對面
54741 >>> 高雄市阿蓮區港後里港後50號
54743 >>> 台南市大內區石湖里石子瀨291號
54745 >>> 台南市官田區官田里20鄰官田357號
54746 >>> 台南市官田區湖山里74 號
54747 >>> 台南市官田區官田里官田路50-22號
54748 >>> 台南市官田區嘉南里75號
54749 >>> 台南市官田區二鎮里88-5號
54750 >>> 台南巿官田區二鎮里10號之1
54751 >>> 台南市官田區官田里59之150號
54752 >>> 台南市官田區社子里2鄰14號
54754 >>> 台南市官田區拔子林陸橋4 鄰 29 號 之 1
54755 >>> 台南市官田區官田里官田357號
54757 >>> 台南市官田區渡子頭渡頭里2鄰20號
54758 >>> 台南市官田區大崎里1鄰10-1號
54761 >>> 台南市六甲區中山路414巷2弄93號
54764 >>> 台南市六甲區七甲街89巷4號
54766 >>> 台南市善化區坐駕里24鄰坐駕31號
54773 >>> 台南市善化區牛庄里14鄰137號
54775 >>> 台南市大內區新厝子石湖里10之5號
54777 >>> 台南市善化區六德里六分寮227號
54779 >>> 台南市麻豆區磚井里31號
54781 >>> 台南市下營區大屯里大屯寮88之8號
54782 >>> 台南市善化區光文里北仔店4-1號
54783 >>> 台南市善化區光文里北子店228巷23號
54784 >>> 台南市安定區蘇林里1之30號
54787 >>> 台南市山上區明和里23鄰北勢洲51號
54788 >>> 台南市白河區關嶺里53號之5
54789 >>> 台南市善化區小新營95-7號旁
54792 >>> 台南市善化區田寮里64號
54794 >>> 台南市善化區什乃里9鄰81號
54795 >>> 台南市善化區六德里205-3號
54796 >>> 台南市官田區東庄里瓦嗂17之1號
54797 >>> 台南市後壁區長安里3鄰42號
54802 >>> 台南市後壁區嘉田里3鄰25號
54804 >>> 台南市後壁區頂長里4鄰24號
54805 >>> 台南市後壁區茄苳里109號
54806 >>> 台南市後壁區土溝里4鄰36號之1
54807 >>> 台南市後壁區本協嘉苳里12鄰13號
54808 >>> 台南市後壁區魚寮平安里9鄰12號
54809 >>> 台南市後壁區墨林里13鄰321號
54810 >>> 台南市後壁區烏樹里11鄰烏樹林130號
54811 >>> 台南市後壁區平安里5鄰58之5號
54812 >>> 台南市後壁區崁頂里4鄰47號
54813 >>> 台南市後壁區土溝里1鄰5號
54816 >>> 台南市後壁區福安里下寮172號尾
54817 >>> 台南市後壁區嘉田里5鄰48之15號
54818 >>> 台南市後壁區烏樹里3鄰28號
54819 >>> 台南市後壁區新東里9鄰100之45號
54821 >>> 台南市後壁區頂安里92-50號
54822 >>> 台南市新營區土庫里土庫43-18號
54823 >>> 台南市後壁區三清街160號
54824 >>> 台南市後壁區嘉田里48號之15
54825 >>> 台南市後壁區菁豊里9鄰104號
54827 >>> 台南市後壁區土溝里135號
54828 >>> 台南市後壁區侯伯里大路墘1鄰14號
54829 >>> 台南市後壁區竹新里竹新31號
54832 >>> 台南市新營區土庫里102號
54833 >>> 台南市後壁區土溝里102之1號
54834 >>> 台南市後壁區菁豐里16之1號
54835 >>> 台南市白河區秀祐里6鄰13號
54837 >>> 台南市東山區頂窩聖賢里19鄰55號
54838 >>> 台南市白河區關嶺里24之38號
54843 >>> 台南市後壁區平安里4鄰51之1號
54844 >>> 台南市西港區竹林里大竹林56—36號
54847 >>> 台南市西港區永樂里大塭寮123號
54848 >>> 台南市西港區檨林里13鄰太西4-2號   
54853 >>> 台南市西港區劉厝里8鄰58號
54854 >>> 台南市西港區南海里溪埔寮39之5號邊
54858 >>> 台南市西港區港東里5鄰下面厝21-3號
54862 >>> 台南市新市區豐華里40號
54864 >>> 台南市佳里區延平路42號
54867 >>> 台南市西港區營西里後營529之1號 
54868 >>> 台南市安定區蘇厝里18鄰456號
54869 >>> 臺南市西港區金砂里10鄰29號
54872 >>> 台南市七股區看坪里6鄰看坪45之20號
54873 >>> 台南市新營區東山路88號
54874 >>> 台南市白河區崁頭里2鄰崁子頭20號
54875 >>> 台南市白河區崁頭里崁子頭20號
54876 >>> 台南市七股區大埕里332號
54877 >>> 台南市七股區七股里10鄰95號
54880 >>> 台南市七股區中寮里中寮64之1號
54883 >>> 台南市七股區港西後港里17鄰73號
54884 >>> 台南市七股區看坪52之12號
54885 >>> 台南市七股區十份里2鄰24之8號
54886 >>> 台南市七股區西寮里1鄰1號
54887 >>> 台南市七股區十份里11鄰海埔堤防邊
54889 >>> 台南市七股區大潭里台潭138號
54890 >>> 台南市七股區佳里區城內里
54893 >>> 台南市七股區三股里
54895 >>> 台南市七股區永吉里1號
54896 >>> 台南市七股區三股里138-20 號
54900 >>> 台南市七股區鯤溟里
54901 >>> 台南市七股區竹橋里竹橋128號附近
54905 >>> 台南市七股區篤加里篤加92 號
54906 >>> 台南市將軍區鯤鯓里12鄰236號
54907 >>> 台南市將軍區三吉里36號
54909 >>> 台南市七股區玉成里123號之2
54910 >>> 台南市七股區大埕里418號
54911 >>> 台南市新市區大洲里101之2號
54913 >>> 高雄市阿蓮區崗山里5號
54920 >>> 台南市柳營區神農里果毅後380號
54937 >>> 台南市白河區大林里杭內5號
54938 >>> 台南市白河區廣安里5鄰41號
54941 >>> 台南市白河區康樂路2-1號
54943 >>> 台南市白河區仙草里火山1號
54944 >>> 台南市安南區河東里糞箕湖28號
54945 >>> 台南市白河區河東里糞箕湖33之2號
54946 >>> 台南市白河區杭內大林里8鄰16之3號
54947 >>> 台南市白河區仙草里
54949 >>> 台南市白河區糞箕湖河東里80號
54950 >>> 台南市白河區庄內里1鄰142號
54951 >>> 台南市白河區甘宅里4鄰43之13號
54952 >>> 台南市白河區草店里5鄰草店43-2號
54953 >>> 台南市白河區昇安里11鄰埤子頭34號
54955 >>> 台南市白河區詔安里詔安厝101號之8
54956 >>> 台南市白河區內角里60之1號
54957 >>> 台南市白河區關嶺里大凍山步道內
54958 >>> 台南市白河區外角里4鄰外角41號
54960 >>> 台南市白河區木屐寮虎山里3鄰46之1號
54961 >>> 台南市白河區崁頭里6鄰61號
54962 >>> 台南市白河區馬稠後里草店8鄰69-2號
54963 >>> 台南市白河區關子嶺紅葉隧道口
54965 >>> 台南市白河區六溪里頂埔部落前
54966 >>> 台南市白河區大竹里大排竹173號
54967 >>> 台南市白河區枋仔林汴頭里9鄰內枋林20號
54968 >>> 台南市白河區詔安厝段蓮潭里
54969 >>> 台南市白河區內角里
54971 >>> 台南縣白河鎮玉豐里海豐厝69之11號旁
54972 >>> 嘉義縣新港鄉安和村番婆123之3號
54975 >>> 台南市學甲區一秀里16-12號
54976 >>> 台南市將軍區北埔里南18、21鄉道交接口
54977 >>> 台南市學甲區東寮新榮里63號之1
54978 >>> 台南市學甲區文化里19號
54979 >>> 台南市學甲區中州里258-1號
54980 >>> 台南市將軍區源頭里56號
54981 >>> 台南市學甲區三慶里新芳54號
54983 >>> 台南市將軍區和巷仁和里12鄰7號
54984 >>> 台南市將軍區仁和里和巷7號
54985 >>> 台南市學甲區濟生路170號
54988 >>> 台南市將軍區嘉昌里4鄰北嘉26之2號
54989 >>> 台南市學甲區瓦寮明里10鄰24號
54990 >>> 台南市將軍區將貴里8鄰90號
54991 >>> 台南市學甲區光明里315號
54992 >>> 台南市將軍區嘉昌里19鄰62之2號
54994 >>> 台南市學甲區建國路72號
54995 >>> 台南市學甲區平和里學甲寮62號之1
54996 >>> 台南市將軍區鯤鯓里鯤鯓286-20號安檢所旁
54999 >>> 台南市學甲區三慶里新芳93之6號
55001 >>> 台南市學甲區新達里18鄰山寮26號之1
55002 >>> 台南市將軍區長沙里100號
55003 >>> 台南市學甲區一秀街69號
55004 >>> 台南市將軍區西和里9鄰79之1號
55005 >>> 台南市學甲區三民路89號
55006 >>> 台南市學甲區平和里西平寮1之3號
55007 >>> 台南市學甲區中洲路16號旁
55008 >>> 台南市將軍區北勢里7鄰尪祖廟41號
55010 >>> 台南市將軍區苓和里苓和9之66號
55012 >>> 台南市學甲區秀昌里一秀27號之2 
55013 >>> 台南市將軍區長沙里9鄰80號
55014 >>> 台南市將軍區長沙里6鄰51號
55015 >>> 台南市學甲區濟生路242號
55016 >>> 台南市學甲區光華里頭港67號
55017 >>> 台南市學甲區豐和里美豐82號之3
55019 >>> 台南市學甲區民權路22號
55020 >>> 台南市學甲區豐和里美豐150號
55022 >>> 台南市北門區西埔內玉港里20鄰50號之10
55026 >>> 台南市安南區城西街三段2巷內
55028 >>> 台南市北門區錦湖里91之5號
55029 >>> 台南市鹽水區歡雅里倒茄苳3號
55030 >>> 台南市學甲區濟生路64號
55031 >>> 台南市北門區三寮灣慈安里462號
55032 >>> 台南市學甲區頂洲里10號
55034 >>> 台南市學甲區八德街108號
55035 >>> 台南市鹽水區南港里頭港170之1號
55036 >>> 台南市學甲區紅茄里6鄰67-1號
55038 >>> 台南市北門區三寮灣
55039 >>> 嘉義縣義竹鄉六桂村245之10號
55043 >>> 台南市善化區益民寮文昌里20號
55044 >>> 台南市白河區關嶺里大凍山登山口
55045 >>> 台南市新營區民族路51號
55046 >>> 台南市柳營區篤農里14鄰小腳腿307號
55047 >>> 雲林縣水林鄉車港村興隆30號附近
55050 >>> 澎湖縣馬公市菜園里7號
55054 >>> 嘉義市西區下埤路106巷308號
55063 >>> 台南市北門區新圍鯤江里10鄰18-2號
55064 >>> 台南市北門區錦湖里53號
55065 >>> 台南市北門區玉港里西埔內79之2號
55066 >>> 台南市北門區北門二重港
55068 >>> 台南市北門區三光里129-1號
55069 >>> 台南市北門區32號蚵寮保吉里32號
55071 >>> 台南市北門區雙春里16-2號
55072 >>> 台南市北門區錦湖里7之1號
55073 >>> 台南市北門區永華里80號
55076 >>> 台南市北門區永隆里港北29號
55077 >>> 台南市北門區玉港里64之1號
55079 >>> 嘉義縣布袋鎮龍江里300號
55081 >>> 北門區雙春里6鄰35之1號
55084 >>> 台南市新營區舊部里27之1號
55085 >>> 台南市新營區埤寮里11號
55087 >>> 台南市新營區護鎮里後鎮97-12號
55090 >>> 台南市鹽水區水秀里土庫8-1號
55091 >>> 台南市新營區角帶圍角帶里5鄰64號
55093 >>> 台南市新營區舊廍里舊廍99號
55094 >>> 台南市新營區姑爺里挖仔9號
55098 >>> 台南市柳營區太康里166-1號
55100 >>> 台南市鹽水區大莊里24號
55101 >>> 台南市柳營區八翁里7鄰八老爺70號
55103 >>> 台南市鹽水區福得里後厝14號
55104 >>> 台南市六甲區龜港里161巷41弄66號
55105 >>> 台南市鹽水區汫水港汫水里22號
55106 >>> 台南市柳營區小腳腿重溪里12鄰123號
55109 >>> 台南市東山區頂窩32之18號
55114 >>> 台南市下營區工業街2巷5號
55115 >>> 台南市鹽水區歡雅里倒茄苳11號
55120 >>> 嘉義縣義竹鄉埤子頭埤前小段174號
55121 >>> 嘉義縣義竹鄉五間厝18-1號
55122 >>> 台南市善化區民族路176號
55125 >>> 台南市善化區田寮里六分寮167號
55126 >>> 台南市東山區東河里1號
55127 >>> 台南市東山區東原里瓦厝子27之20號
55129 >>> 台南市東山區高原里11鄰高原93之2號
55131 >>> 台南市東山區三榮里木柵39-18號
55132 >>> 台南市東山區青山里6鄰58號
55133 >>> 台南市東山區青山里2鄰147號
55134 >>> 台南市東山區北勢寮聖賢里9鄰76之3號
55138 >>> 台南市東山區大庄大客里1鄰5號
55139 >>> 台南市東山區所前路234號
55141 >>> 台南市東山區高原里12鄰108號
55142 >>> 台南市東山區北馬東中里15鄰21-2號
55144 >>> 台南市大內區大內里9鄰110號
55145 >>> 台南市東山區東原里瓦厝24號之1號
55146 >>> 台南市東山區前大埔21號
55148 >>> 台南市大內區二重溪二溪里201之12號
55150 >>> 台南市大內區石湖里石子瀨294-1號
55151 >>> 台南市東山區東河里吉貝耍20號
55153 >>> 台南市東山區科里42之1號附近
55154 >>> 台南市大內區新厝子石湖里8鄰305號
55156 >>> 台南市大內區內郭里2之12號
55158 >>> 台南市大內區二溪里203-3號
55159 >>> 台南市新市區社內里164號
55160 >>> 台南市柳營區東河里13鄰123號
55161 >>> 台南市鹽水區大豐里88號
55165 >>> 高雄市前金區八德二路116號
55176 >>> 高雄市前金區賢中街27號
55180 >>> 台南市新市區大洲里52號
55181 >>> 台南市新市區大營里289號
55182 >>> 台南市新市區潭頂里257號
55184 >>> 台南市新市區社內里28號
55186 >>> 台南市新市區三舍里71號
55187 >>> 台南市新市區仁愛街331號
55188 >>> 台南市新市區大社里871號
55189 >>> 台南市新市區和平街新里208巷18號
55193 >>> 台南市新市區社內里76之6號
55194 >>> 台南市新市區三舍里190號
55195 >>> 台南市山上區新莊里6鄰大庄2號
55197 >>> 台南市下營區大屯里大屯寮16號
55200 >>> 台南市下營區開化里14號之1
55201 >>> 台南市下營區仁里街21巷3號
55202 >>> 台南市下營區甲中里十六甲
55203 >>> 台南市下營區甲中里十六甲12號
55205 >>> 台南市柳營區果毅里8鄰果毅後95之1號
55210 >>> 台南市六甲區七甲里珊瑚路198巷1號
55212 >>> 台南市六甲區中正路242巷20號
55217 >>> 嘉義縣新港鄉安和村番婆111號
55222 >>> 台南市鹽水區歡雅里歡雅86號
55225 >>> 台南市北門區鯤江里976號
55229 >>> 台南市柳營區中山路388號
55231 >>> 台南市柳營區旭山里山仔腳22-15號
55233 >>> 台南市柳營區麻埔旭山里7鄰20號
55235 >>> 台南市鹽水區下林里57號
55248 >>> 高雄市新興區南華路127號
55258 >>> 高雄市新興區林森一路123巷30號
55262 >>> 高雄市鳥松區大仁東路9號
55264 >>> 高雄市鳥松區文前路134號
55272 >>> 高雄市苓雅區中正一路120號13樓
55274 >>> 高雄市岡山區大遼路117之12號
55276 >>> 高雄市左營區文府路532號
55280 >>> 高雄市橋頭區新興路2巷7號
55312 >>> 高雄市鳳山區博愛路571號
55314 >>> 高雄市六龜區荖濃里水冬瓜56號
55315 >>> 高雄市內門區木柵里木柵66之6號
55317 >>> 高雄市鼓山區柴山93號
55321 >>> 高雄市六龜區新興里二坡29號
55324 >>> 高雄市杉林區月眉里內寮巷40號
55338 >>> 台南市鹽水區下中里59號
55340 >>> 台南市鹽水區後宅里7號
55346 >>> 台南市鹽水區河南里坔頭港堤防邊
55347 >>> 嘉義縣義竹鄉西過村過子路491號
55348 >>> 台南市鹽水區歡雅里90號
55349 >>> 台南市鹽水區岸內里39號
55350 >>> 嘉義縣義竹鄉西過村10鄰350號
55351 >>> 嘉義縣義竹鄉西過村15鄰305號
55352 >>> 台南市鹽水區南門路201巷69號
55353 >>> 嘉義縣義竹鄉嘉30鄉道140號
55354 >>> 嘉義縣水上鄉寬士村崎子頭736之1號
55355 >>> 台南市鹽水區羊稠厝孫厝里9之1號
55357 >>> 嘉義縣朴子市溪口里7鄰雙溪口192-1號
55358 >>> 台南市鹽水區西門路19號
55368 >>> 高雄市苓雅區中山二路408號2樓
55370 >>> 高雄市苓雅區建國一路109號3樓
55377 >>> 高雄市鳳山區新康街337巷32號
55384 >>> 高雄市鼓山區興國路12號
55385 >>> 高雄市三民區同盟二路15號
55390 >>> 高雄市苓雅區四維一路198號
55413 >>> 高雄市旗津區北汕巷40-1號
55419 >>> 高雄市三民區信國路77號6樓
55428 >>> 台南市安定區安定里15鄰安定131號
55429 >>> 台南市安定區蘇林里92號
55432 >>> 台南市安定區海寮里25-12號
55434 >>> 台南市安定區蘇厝里9之1號
55435 >>> 台南市安定區文科里管寮136之2號
55436 >>> 台南市安定區港口里400之1號
55438 >>> 台南市安定區安定里領寄11號
55444 >>> 台南市鹽水區歡雅里洪厝寮2-1號
55458 >>> 台南市六龜區舊庄巷83號
55459 >>> 嘉義縣番路鄉公田村巃頭15-5號
55460 >>> 嘉義縣東石鄉型厝村109號
55478 >>> 高雄市前鎮區明道六街27號
55481 >>> 高雄市旗津區中洲路374巷63弄40號
55483 >>> 高雄市旗津區廣澤街旗津一路口
55484 >>> 高雄市旗津區中洲一路937之1號
55489 >>> 高雄市旗津區中洲二路83號對面
55499 >>> 高雄市旗津區中洲三路677巷9號
55501 >>> 高雄市前鎮區鎮中路240巷26號
55510 >>> 高雄市鳳山區武營路武昌路口
55512 >>> 高雄市旗津區復興巷59號之1
55521 >>> 高雄市鹽埕區大勇路21巷17號
55528 >>> 高雄市前鎮區鎮東一街304巷10號
55529 >>> 高雄市前鎮區前鎮二巷10-1號
55530 >>> 高雄市前鎮區衙和三街1號
55541 >>> 高雄市前鎮區天后街34號
55542 >>> 高雄市三民區中庸街223巷6-1號
55544 >>> 高雄市前鎮區衙泰街46巷內
55547 >>> 高雄市前鎮區嘉陵街6號
55551 >>> 高雄市前鎮區衙華街19號
55562 >>> 高雄市鹽埕區大安街128號     
55565 >>> 高雄市鹽埕區堀江街30號之7
55575 >>> 高雄市鹽埕區壽星街25巷北端街口
55591 >>> 高雄市三民區市中一路456號
55598 >>> 高雄市大社區鹽埕巷3號
55601 >>> 高雄市彌陀區過港路成功巷170號對面
55602 >>> 高雄市彌陀區中正路340號
55603 >>> 高雄市三民區鐵道二街1號
55604 >>> 高雄市大寮區鳳林一路161巷23號
55609 >>> 高雄市阿蓮區復安里再興路再興新村
55612 >>> 高雄市路竹區中華路337巷680號
55638 >>> 高雄市仁武區仁林路262號
55648 >>> 高雄市三民區建德路238號
55651 >>> 高雄市三民區鼎中路3巷1號
55654 >>> 高雄市大樹區和山路55號
55658 >>> 高雄市仁武區橫山三巷龍霖山莊入口
55659 >>> 高雄市三民區鼎中路821-25號
55666 >>> 高雄市三民區覺民路632號
55685 >>> 高雄市仁武區公館一巷義大二路口
55689 >>> 高雄市鼓山區華安街96-2號
55692 >>> 高雄市鳥松區松埔北巷29-11號
55694 >>> 高雄市大社區北勢巷31號附近
55703 >>> 高雄市三民區灣復街15號
55705 >>> 高雄市三民區建國二路26號2樓
55707 >>> 高雄市三民區唐山街60號
55712 >>> 高雄市三民區同盟三路370巷18號
55715 >>> 高雄市左營區部後街42巷14弄2號
55729 >>> 高雄市左營區埤子頭街36號
55730 >>> 高雄市左營區左營大路492巷28弄2號
55731 >>> 高雄市左營區勝利路61號
55733 >>> 高雄市鼓山區明華路251號
55747 >>> 高雄市鼓山區日昌路96之1號
55775 >>> 高雄市橋頭區三仙路11-1號
55778 >>> 高雄市燕巢區瓊招路71號
55786 >>> 高雄市旗山區義德街31巷23號
55787 >>> 高雄市小港區永順街212號
55798 >>> 高雄市小港區漢威街141號
55805 >>> 高雄市小港區高坪三十二街20號
55811 >>> 高雄市小港區漢威街86號
55814 >>> 高雄市小港區大平路5號
55815 >>> 高雄市小港區新昌街11-8號
