 編號		店家名稱
52140 >>> 慈心慈惠堂
52143 >>> 龍潭三林社區三元宮
52145 >>> 真極境三清寶殿
52147 >>> 春正福德宮
52148 >>> 地母宮
52149 >>> 福德宮
52150 >>> 八張犁湧光福德祠
52156 >>> 佛恩寺
52159 >>> 萬聖堂（關聖帝君）
52162 >>> 番子寮瑞源宮開漳聖王
52163 >>> 普陀寺
52164 >>> 妙法寺
52165 >>> 香光山寺
52168 >>> 八里 紫德宮 五顯大帝
52170 >>> 三王太子宮
52172 >>> 八里下庄太子宮
52173 >>> 台北無極天道監修宮
52174 >>> 天皇宮
52177 >>> 齊天大聖殿
52179 >>> 八里公、金財神
52180 >>> 觀航寺
52181 >>> 代天府奉天宮
52183 >>> 進天宮
52185 >>> 法王寺
52186 >>> 妙善寺
52187 >>> 妙法道場弘淨寺
52188 >>> 楊梅大覺淨院
52189 >>> 天德堂
52190 >>> 楊梅埔心昊天宮
52191 >>> 楊梅頭重溪三元宮
52192 >>> 金案宮
52193 >>> 楊梅錫福宮
52195 >>> 明天宮
52196 >>> 楊梅封案宮
52197 >>> 楊梅高山頂啟明宮
52198 >>> 三元宮
52199 >>> 楊梅青山福德宮
52200 >>> 福靈宮
52201 >>> 南天宮
52206 >>> 賜福宮
52207 >>> 楊梅慈惠堂
52208 >>> 啟明宮(高榮大廟)
52210 >>> 楊梅福德祠
52214 >>> 楊梅區秀才里發財福德祠
52215 >>> 妙靈宮
52216 >>> 土牛伯公廟
52218 >>> 福德祠
52219 >>> 楊梅集義祠
52220 >>> 心善寺
52223 >>> 杜子福德祠
52225 >>> 四章堂
52226 >>> 新屋六通寺
52228 >>> 新屋長祥宮
52229 >>> 甘泉寺(石觀音寺)
52230 >>> 新屋天后宮
52231 >>> 元聖宮
52232 >>> 龍佛寺
52233 >>> 八德天后宮
52234 >>> 安安佛堂觀音寺
52235 >>> 大湳福成宮
52236 >>> 土地公(廣興福德宮)
52237 >>> 八德天化宮
52238 >>> 霄裡玉元宮 (天公廟)
52239 >>> 八德高城福興宮
52240 >>> 桃園八德龍山寺
52241 >>> 宵裡水井石母娘娘廟
52242 >>> 福德祠
52243 >>> 八德青天宮
52244 >>> 聖德宮
52253 >>> 智成忠義宮
52256 >>> 三芝慈航宮
52258 >>> 湖慈白岑寺
52259 >>> 三芝無上執法觀音殿
52261 >>> 後店福德宮
52266 >>> 平鎮慈雲普寺宮
52267 >>> 建安宮
52268 >>> 平鎮無極天寶宮
52269 >>> 紫善宮
52270 >>> 南海佛宗靈恩極樂寺
52271 >>> 鎮安宮
52274 >>> 土地公(廣隆宮)
52276 >>> 土地公(萬靈福德祠)
52277 >>> 大塘伯公(廣惠祠)
52278 >>> 平鎮孚佑宮
52279 >>> 土地公(信義伯公)
52281 >>> 永興宮 天師府
52282 >>> 文慈宮
52283 >>> 土地公(大庄伯公)
52284 >>> 土地公(福圓伯公)
52289 >>> 致和寺
52290 >>> 永昌宮五穀先帝王廟
52291 >>> 修德禪寺
52293 >>> 福德宮
52295 >>> 協天宮
52296 >>> 佛光山寶塔寺
52297 >>> 桃園大溪迎富送窮廟
52298 >>> 桃園龍安宮康府王爺公廟
52299 >>> 桃園茄苳溪龍安堂王爺公廟
52300 >>> 聚賢慈惠堂(聚賢財神廟)
52301 >>> 大溪仁和宮
52302 >>> 大溪普濟堂
52303 >>> 大園仁壽宮
52304 >>> 土地公(鎮福宮)
52305 >>> 土地公(豐林祠)
52306 >>> 桃園文昌宮 文昌帝君廟
52307 >>> 港口【大眾爺廟】
52308 >>> 土地公(福山祠)
52309 >>> 廣明宮
52311 >>> 北天府龍天宮
52312 >>> 關聖帝君廟
52313 >>> 鳳舞慈惠宮
52314 >>> 褒忠亭義民廟
52315 >>> 財團法人大溪區龍山寺
52316 >>> 土地公(后厝福德宮)
52320 >>> 東興宮
52321 >>> 福隆巖
52322 >>> 溥濟宮
52323 >>> 宏願大千世界
52324 >>> 新屋永安保生宮
52325 >>> 桃園威天宮
52327 >>> 桃園南天宮
52328 >>> 忠德聖宮
52330 >>> 北天宮
52336 >>> 晉福宮（福德正神）
52338 >>> 竹南后厝龍鳳宫
52339 >>> 金七結福德廟管理委員會
52341 >>> 二結王公廟
52342 >>> 慈惠宮
52343 >>> 紫霞宮
52344 >>> 福山巖清水祖師廟
52345 >>> 桃園大溪順天宮
52346 >>> 大溪三層福安宮
52347 >>> 內柵仁安宮
52348 >>> 溪洲福山嚴
52349 >>> 大溪慶安宮
52350 >>> 喇嘛寺
52351 >>> 三元宮
52352 >>> 美華慈聖宮
52355 >>> 劉備廟
52356 >>> 復興宮
52357 >>> 永福宮
52358 >>> 鎮安宮
52359 >>> 先天三司財庫官廟
52360 >>> 印心講寺
52364 >>> 鎮田宮
52367 >>> 北海聖口宮
52369 >>> 范姜觀音寺
52371 >>> 福興宮
52375 >>> 桃園 聖興宮
52378 >>> 香光山寺大溪講堂
52379 >>> 東明宮
52382 >>> 印心寺
52383 >>> 福德宮
52384 >>> 復興宮
52385 >>> 大覺寺
52386 >>> 觀音石橋應天宮
52387 >>> 觀音永興宮
52390 >>> 社團法人台灣佛教協會
52391 >>> 佛山大圓禪寺
52393 >>> 理教石橋復興宮
52394 >>> 淨蓮寺
52398 >>> 法藥寺
52399 >>> 桃園長山寺
52400 >>> 桃園大園五福宮-開漳聖王
52401 >>> 內海墘貴文宮九府王爺
52402 >>> 桃園龍岡妙法觀音堂
52404 >>> 圓光桃園 學佛行苑
52405 >>> 誠聖宮
52406 >>> 純天宮
52407 >>> 福忠宮
52409 >>> 桃園新屋八路財神廟
52411 >>> 桃園荷顯宮荷葉先師
52412 >>> 大埔振天宮天上聖母龜山媽
52413 >>> 鳳山巖觀音寺
52415 >>> 太極宮
52416 >>> 福元宮
52418 >>> 海福宮
52419 >>> 顯安巖顯應祖師
52420 >>> 寶順宮
52421 >>> 祥喜註生宮
52422 >>> 楊梅埔心武聖宮
52423 >>> 南天壇 玉京聖殿
52425 >>> 振天宮山神廟
52426 >>> 福德祠
52427 >>> 慈慧慈惠堂
52429 >>> 龍德宮
52433 >>> 福德祠
52434 >>> 妙華山慈惠堂
52435 >>> 福山福德祠
52436 >>> 千佛寺
52437 >>> 永安福德宮
52438 >>> 龜山 妙法壇
52439 >>> 土地公(田心土地正神廟)
52441 >>> 基礎忠恕道院
52442 >>> 天公廟
52443 >>> 土地公(天德祠)
52444 >>> 大古山福山宮
52447 >>> 永燈祠 (土地公)
52448 >>> 財團法人台灣省桃園縣桃園佛教蓮社
52450 >>> 三興宮
52451 >>> 桃園市孔廟
52452 >>> 鎮海宮
52453 >>> 土地公(如意龍田福德宮)
52454 >>> 福安宮
52455 >>> 土地公(福源宮)
52456 >>> 桃園關帝廟
52457 >>> 鎮福宮
52458 >>> 民享宮
52459 >>> 中南宮
52460 >>> 土地公(鎮溪祠)
52461 >>> 長德祠
52462 >>> 岩德祠
52463 >>> 垹坡福德宮
52464 >>> 土地公(保德祠-北門土地公)
52465 >>> 中福祠 (忠二路2巷)
52466 >>> 西門土地公(元德宮)
52467 >>> 東福祠
52468 >>> 桃園市永安宮張李莫府千歲
52469 >>> 龜山島【普陀巖/拱蘭宮】
52470 >>> 土地公(永興祠)
52472 >>> 同德福德宮
52473 >>> 土地公(福旺宮)
52474 >>> 土地公(大樹林福德宮)
52476 >>> 新屋善永寺
52479 >>> 三福宮
52482 >>> 西隴山紫霞宮
52484 >>> 桃園新屋廣濟堂
52485 >>> 天水堂 姜姓公廳
52487 >>> 能仁寺
52492 >>> 海口福元宮柳府三王公
52493 >>> 德厚宮
52497 >>> 波羅汶三元宮
52498 >>> 中路北極殿
52500 >>> 福德宮
52501 >>> 和興村15鄰土地公廟
52503 >>> 天寧宮
52505 >>> 南崁福德祀
52507 >>> 蓮法寺
52508 >>> 北埔慈天宮
52510 >>> 名山宮
52511 >>> 福長宮
52512 >>> 土地公(南崁 錦興宮)
52513 >>> 福光寺
52514 >>> 松湖宮
52515 >>> 閩南檺林宮
52516 >>> 福德宮
52517 >>> 基隆道玄宮
52519 >>> 基隆 東山 夫子宮 東能帝君
52522 >>> 黃帝雷藏寺
52523 >>> 福安堂
52524 >>> 文中宮 福德正神
52526 >>> 土地公(鎮安祠-同德國中校園內)
52528 >>> 台灣桑耶寺
52531 >>> 福德宮 (三元街)
52534 >>> 承德寺
52535 >>> 淨慧寺
52536 >>> 慈穩寺
52537 >>> 太和國寶廟
52538 >>> 玉寶山靈山禪寺
52539 >>> 福元宮新廟
52541 >>> 峻德宮
52542 >>> 日月太陽廟
52543 >>> 桃園龍德宮-福德正神
52544 >>> 蘆竹進雄宮
52546 >>> 土地公(內厝福德祠)
52549 >>> 桃園蘆竹聖巡府
52550 >>> 種福禪寺
52551 >>> 海墘富文宮雷溫蘇三府王爺
52554 >>> 二重五穀宮
52556 >>> 桃園無極慈蓮宮
52557 >>> 大千館關公華光迎富廟
52560 >>> 大園靈慈慈聖宮
52561 >>> 台中樂成宮
52562 >>> 台中東區南天宮-關聖帝君
52563 >>> 大園無極開天宮
52564 >>> 南門福神祠
52565 >>> 台中國農宮
52566 >>> 臺中都城隍廟
52567 >>> 天乙宮
52568 >>> 宏濟宮太子元帥廟
52569 >>> 台中法蓮寺
52570 >>> 財團法人臺中市新福宮
52571 >>> 順天宮
52572 >>> 玉皇宮
52573 >>> 東區東信福德祠-福德正神
52574 >>> 新庄仔福德祠
52575 >>> 東門里福德祠
52576 >>> 土地公(溪海福德祠）
52577 >>> 台中市十甲里一心福德祠
52579 >>> 高王爺庄福成宮高府千歲
52581 >>> 妙吉祥精舍
52582 >>> 忠孝福德宮
52583 >>> 台中城隍廟
52584 >>> 松竹寺水流觀音
52585 >>> 台中順天宮輔順將軍廟(馬舍公廟)
52586 >>> 寶明嚴華寺 觀音菩薩
52588 >>> 玄武財神廟
52589 >>> 大興福德祠
52590 >>> 福安宮
52591 >>> 正覺寺
52593 >>> 慈明寺
52594 >>> 東濟宮
52595 >>> 淨願寺
52596 >>> 佛教講堂
52598 >>> 臺中靈聖宮
52599 >>> 福慧寺
52600 >>> 佛恩寺
52601 >>> 太和宮
52602 >>> 大里七將軍廟
52603 >>> 東濟宮
52604 >>> 大忠里能仁寺-地藏王菩薩大忠里田義祠-百姓公
52606 >>> 霧峰靈山寺
52607 >>> 土地公廟
52609 >>> 天祐宮（天公廟）
52610 >>> 萬和宮
52611 >>> 齋明別苑
52612 >>> 土牛萬善祠福德祠
52614 >>> 台中朝聖宮
52615 >>> 臺中財神廟
52617 >>> 慈恩精舍
52618 >>> 台中市文昌公廟
52619 >>> 靈隱寺
52620 >>> 萬春宮
52622 >>> 大智山慧緣禪寺
52623 >>> 潭水亭觀音廟
52624 >>> 台中廣天宮 財神開基祖廟
52625 >>> 南興宮
52627 >>> 道濟堂
52628 >>> 東光福德祠
52629 >>> 台中應天宮蘇府大二三王爺
52630 >>> 湧興寺
52631 >>> 霧峰南天宮
52632 >>> 正德佛堂 台中分院
52633 >>> 臺中市賴厝廍元保宮
52634 >>> 保安宮-三山國王廟
52635 >>> 毘盧禪寺
52636 >>> 三陽玉府天宮 (龍井天公廟)
52637 >>> 台中慈后宮
52638 >>> 台中文昌廟
52639 >>> 慈聖宮
52641 >>> 下橋福興宮朱李池三府王爺
52643 >>> 觀音堂 道濟廟
52644 >>> 慈雲宮
52645 >>> 淨業精舍
52646 >>> 聖明宮 三府王爺(朱，李，池)
52647 >>> 軍功寮軍福宮朱李池三府王爺
52648 >>> 聖和宮
52649 >>> 江川里福德宮福德正神
52651 >>> 玄德慈惠堂
52652 >>> 豐原慈濟宮-葫蘆墩媽祖
52653 >>> 旱溪財神爺廟
52654 >>> 玉興宮
52655 >>> 台中聖天堂(聖天雜誌社)
52658 >>> 公園路中政福德祠
52659 >>> 福和宮
52662 >>> 大福宮
52663 >>> 南屏山空空堂
52664 >>> 大肚萬興宮
52665 >>> 清雲巖
52666 >>> 社口萬興宮
52667 >>> 中正村聖賢宮-神農大帝廟
52668 >>> 龍聖宮
52669 >>> 大里武澤宮【天官五路武財神】
52670 >>> 廣興宮
52671 >>> 天官五路武財神(旱溪財神爺)
52672 >>> 沙鹿義聖宮關聖帝君
52674 >>> 大甲鎮瀾宮
52675 >>> 沙鹿青山宮-靈安尊王
52676 >>> 梧棲朝元宮
52678 >>> 沙鹿玉皇殿
52679 >>> 鹿港地藏王廟
52680 >>> 天皇宮(一貫道寶光建德道務中心)
52682 >>> 水裡港福順宮朱李池三府王爺
52684 >>> 萬興公
52686 >>> 崎頂普照寺
52687 >>> 如光山寺
52688 >>> 鳳凰山福德宮
52689 >>> 清泉寺
52690 >>> 智觀寺
52691 >>> 慈覺寺
52693 >>> 草屯敦和宮
52695 >>> 社團法人新竹市桑耶寺佛法學會
52696 >>> 梧棲富美宮
52698 >>> 佛光山法寶寺
52700 >>> 文財殿(原名大興宮)文財神開基祖廟/嘉義文財神廟
52701 >>> 圓光寺
52704 >>> 財團法人雲林縣西螺福興宮 西螺媽祖太平媽
52705 >>> 三元宮
52706 >>> 新竹關帝廟
52708 >>> 嘉邑九華山地藏庵
52709 >>> 嘉義城隍廟-綏靖侯
52711 >>> 東寧宮
52712 >>> 韓信爺財神宮
52713 >>> 普天宮
52714 >>> 新竹元亨宮
52715 >>> 中和境開基三官廟
52716 >>> 臺南孔廟
52717 >>> 大天后宮
52718 >>> 財團法人台灣省嘉義市保生大帝震安宮
52719 >>> 香山財神廟
52720 >>> 慈照寺新竹彌勒講堂
52721 >>> 臨水夫人媽廟
52723 >>> 新竹都城隍廟
52726 >>> 東嶽殿
52727 >>> 普緣寺
52728 >>> 大覺院
52730 >>> 台中市幸天宮管理委員會
52731 >>> 法華寺(台中)
52735 >>> 台中靈震宮（錦虎會）
52737 >>> 菩提場
52738 >>> 香華雷藏寺
52739 >>> 圓覺院
52740 >>> 清德宮順正大王公
52741 >>> 財團法人台灣省台中市北台中城隍廟
52742 >>> 千佛山大雲寺
52743 >>> 普濟觀音禪寺
52744 >>> 玉聖宮
52745 >>> 觀自在禪寺
52746 >>> 福德祠
52747 >>> 佛光山惠中寺
52748 >>> 太子宮
52749 >>> 英才福德廟
52750 >>> 寶雲寺 法鼓山台中分院
52751 >>> 光照寺
52754 >>> 台灣省台中市大覺院
52755 >>> 悟淨寺
52756 >>> 台中寶山禪寺
52757 >>> 中台禪寺台中大里分院‧普開精舍
52758 >>> 財團法人台中市水安宮
52759 >>> 大華巖寺台中分會
52760 >>> 明德宮天聖堂
52761 >>> 均安宮
52762 >>> 臺中天后宮
52764 >>> 普濟寺
52765 >>> 佛教會館
52767 >>> 龍善寺
52768 >>> 台中市佛教蓮社
52769 >>> 南普陀寺
52770 >>> 大臺中佛教會
52771 >>> 紫微宮
52772 >>> 碧岸寺
52773 >>> 台中南區妙天宮(忠孝媽)
52774 >>> 普民精舍
52775 >>> 萬象山慈龍寺
52776 >>> 北屯 水仙宮 大禹帝廟
52778 >>> 天一宮
52779 >>> 台中市福壽宮
52780 >>> 台中文財廟
52781 >>> 香蕉福德廟
52782 >>> 仙鴻宮
52783 >>> 北屯萬善堂
52784 >>> 慈音寺
52785 >>> 觀聖佛寺
52786 >>> 善光寺
52788 >>> 法雨寺
52789 >>> 善德寺
52790 >>> 惠來里福德祠
52791 >>> 普濟寺
52794 >>> 藍興福德祠
52795 >>> 翠竹寺
52796 >>> 慈雲寺
52797 >>> 太平天侯宮
52798 >>> 台中田都府
52799 >>> 靈巖山寺（台中念佛堂）
52800 >>> 南淨普庭岩
52802 >>> 慧光寺
52803 >>> 竹山寺
52804 >>> 佛音寺
52806 >>> 八天宮
52808 >>> 竹林禪寺
52809 >>> 台中重生堂
52811 >>> 霧峰慈雲巖
52813 >>> 西屯隆興宮朱李池三府王爺
52814 >>> 慈賢宮
52815 >>> 佛寶山善彌寺
52816 >>> 覺元禪寺
52817 >>> 善德寺
52818 >>> 台中聖壽宮
52819 >>> 三元宮
52820 >>> 台中中道禪林
52821 >>> 天山大佛寺
52822 >>> 般若禪寺
52823 >>> 禪機山三寶寺
52824 >>> 忘憂谷觀音寺
52825 >>> 武德武兌宮
52826 >>> 北天宮
52827 >>> 竹圍福德宮
52828 >>> 武聖岳王廟
52830 >>> 大里瑞和宮
52831 >>> 奉順宮
52832 >>> 祥德寺
52833 >>> 永光寺
52835 >>> 三民福德祠
52836 >>> 尊天宮玄天上帝
52838 >>> 東山大寶寺
52839 >>> 大里池王宮 池府千歲
52840 >>> 瑞昌宮
52841 >>> 惠來廟
52843 >>> 慈蓮堂
52844 >>> 天和宮
52845 >>> 聖安宮
52846 >>> 紫雲巖
52847 >>> 福德祠
52848 >>> 台中土庫德順宮朱李池三府王爺
52849 >>> 顯明寺
52850 >>> 天德宮玉皇大天尊玄靈高上帝
52851 >>> 普豐精舍
52852 >>> 上天宮 天上聖母
52854 >>> 北屯區興安宮
52855 >>> 白雲寺
52857 >>> 三官堂
52858 >>> 紫竹寺
52859 >>> 龍井聖泉宮
52860 >>> 霧峰 寶龍宮
52861 >>> 天威慈惠堂
52865 >>> 壽明宮
52868 >>> 龍旨宮
52869 >>> 崇正寶宮
52871 >>> 奉天宮
52872 >>> 古靈寺
52873 >>> 無極天聖宮
52874 >>> 大雅永興宮
52879 >>> 大甲城隍廟
52880 >>> 天慈佛院
52881 >>> 彰化芬園寶藏寺-觀世音菩薩
52882 >>> 同興宮
52884 >>> 福龍宮
52885 >>> 萬善堂
52887 >>> 豐原南興宮管理委員會
52889 >>> 東勢東聖宮
52890 >>> 梧棲真武宮
52892 >>> 豐原南興宮-三山國王
52893 >>> 保安宮
52894 >>> 金鑾殿關聖帝君
52896 >>> 沙鹿忠天宮天上聖母
52898 >>> 鎮元宮-北極玄天上帝
52901 >>> 大華嚴寺-目前內部施工，暫停對「遊客」開放參觀。欲洽公請於營業時間蒞臨
52902 >>> 財團法人台中市大里杙福興宮
52904 >>> 淨德寺
52905 >>> 大里杙樹王公廟
52906 >>> 台中縣敦珠新岩傳學佛會
52907 >>> 卧雲精舍
52908 >>> 大里三興宮
52909 >>> 台中開台天后宮
52910 >>> 琉璃山福臨寺
52911 >>> 台中天聖寺
52912 >>> 台中復興宮
52913 >>> 保安佛堂
52915 >>> 醒修宮關聖帝君
52916 >>> 養諄暨台中假日佛學院
52918 >>> 長春福德祠
52919 >>> 慈聖宮
52921 >>> 北極玄元宮真武大帝廟 道觀
52922 >>> 南門里福德祠
52923 >>> 南府堂
52924 >>> 城隍里福德祠
52925 >>> 合興宮
52927 >>> 寶林寺
52928 >>> 和平里福德祠
52929 >>> 福興里福德祠
52930 >>> 文山里保安宮
52931 >>> 祥賢宮
52933 >>> 護國寺
52935 >>> 慈濟台中分會靜思堂
52936 >>> 台中市南區工學里福德祠
52938 >>> 護國清涼寺
52941 >>> 喀哩新南宮天上聖母喀哩媽
52946 >>> 慈德慈惠堂
52948 >>> 台中濟公廟太平空空堂
52950 >>> 烏日慈惠堂
52951 >>> 金華寺
52953 >>> 永定里土地公廟
52954 >>> 長春福德祠
52956 >>> 慈光山人乘寺霧峰講堂
52957 >>> 玉闕朝仁宮
52959 >>> 唯心聖教世界和平元點台中道場
52960 >>> 龍崗里永和宮
52961 >>> 三聖宮
52962 >>> 朱南宮
52963 >>> 臺中福德宮
52964 >>> 佛光山妙法寺
52965 >>> 后里萬善同莊永公
52966 >>> 清靈宮
52967 >>> 四張犁開漳聖王廟
52968 >>> 安樂宮
52969 >>> 武明山玄天上帝廟
52971 >>> 清水順天宮
52973 >>> 豐原慈惠堂
52974 >>> 台中結官堂
52976 >>> 南山寺
52978 >>> 台中市西屯區玉玄宮
52980 >>> 竹溪寺
52981 >>> 台中外埔開天宮
52983 >>> 開元寺
52984 >>> 三寶殿
52985 >>> 青草湖靈隱寺
52986 >>> 石頭廟
52987 >>> 松竹福德廟
52989 >>> 三甲福德廟
52990 >>> 三分埔松聖宮天上聖母
52995 >>> 財團法人台中九龍宮-九天九聖帝
52997 >>> 四張犁 萬善堂 (賜福寶塔)
52999 >>> 普陀精舍
53000 >>> 紫微宮
53001 >>> 慈光寺
53003 >>> 紫慧宮
53004 >>> 臺中市北屯區玄濟宮
53005 >>> 台中北屯靈濟宮
53006 >>> 梨仔園福德廟
53007 >>> 戴潮春紀念廟-合福祠
53008 >>> 萬善祠
53009 >>> 金霄宮玉陵殿
53010 >>> 北屯慈興宮 瑤池金母 母娘
53012 >>> 舊社老福德祠
53013 >>> 狐仙堂
53014 >>> 永興宮
53015 >>> 四張犁頂街集福祠
53017 >>> 番仔田福德祠
53019 >>> 大雅朝順宮
53024 >>> 聖普宮
53025 >>> 北玄宮
53026 >>> 新平福德祠
53029 >>> 福雅宮福德正神
53031 >>> 天公廟
53032 >>> 西屯張廖家廟
53034 >>> 無極天壹監察宮 (齊天大聖祖師公廟)
53036 >>> 新社東興宮天上聖母東興媽
53037 >>> 濟天宮靈隱寺
53038 >>> 員林里寶興宮
53040 >>> 福建宮
53042 >>> 民德堂
53044 >>> 何安福德宮
53045 >>> 光大福德廟
53047 >>> 何厝庄福德祠
53048 >>> 西區大忠福德祠-福德正神
53049 >>> 光明福德祠
53050 >>> 啟興宮
53051 >>> 大河里福德祠
53053 >>> 自生遍在佛學中心
53055 >>> 南菩佛堂
53057 >>> 聖臺宮
53059 >>> 慈安寺
53060 >>> 妙音寺
53063 >>> 六祖禪寺
53064 >>> 臺灣省曼殊翻譯學會
53065 >>> 張家祖廟
53066 >>> 萬聖紫竹寺
53067 >>> 張府天師廟
53069 >>> 白雲宮
53070 >>> 真如苑臺中佈教所
53071 >>> 蓮航精舍(實際位置)
53075 >>> 朱聖宮
53076 >>> 聖玄宮
53078 >>> 逢甲逢福福德祠
53079 >>> 大福安福德祠
53080 >>> 福安福德祠
53081 >>> 紫竹堂
53082 >>> 法鼓山東勢共修處
53083 >>> 彰化和美無極龍華慈惠堂
53084 >>> 內門紫竹寺
53085 >>> 斗六新興宮
53086 >>> 法崇寺
53087 >>> 福德堂
53088 >>> 台中市景聖宮
53089 >>> 集玄宮
53090 >>> 大湖福德祠
53091 >>> 蓮友精舍
53092 >>> 衛道路土地公廟
53093 >>> 台中市北區錦平里福全境福德祠
53094 >>> 台中市大坑口福德祠
53095 >>> 三官大帝廟｜邱厝里福德祠
53096 >>> 孔子廟
53098 >>> 豐原北龍宮九天三聖帝
53099 >>> 大願寺
53101 >>> 建祿宮
53102 >>> 福天宮
53103 >>> 中山里福德祠
53104 >>> 后里墩仔腳鎮安宮玉皇上帝
53106 >>> 白雲寺
53108 >>> 福成寺
53109 >>> 朝興宮
53110 >>> 法鼓山護法總會豐原分會
53111 >>> 土地公(泰昌里聚福祠)
53112 >>> 大庄浩天宮天上聖母
53113 >>> 鹿港天后宮
53114 >>> 玻璃媽祖廟-台灣護聖宮
53115 >>> 后里佛山寺
53116 >>> 后義宮
53117 >>> 后里佛教蓮社
53118 >>> 月眉福德祠
53119 >>> 順安福德祠
53121 >>> 義德宮
53122 >>> 合安宮
53123 >>> 台中后里雷筳殿
53125 >>> 岸頂福德祠
53126 >>> 舊社天靈宮
53128 >>> 后里龍寶山金普玄堂普庵道院
53129 >>> 萬聖行宮
53130 >>> 普濟寺
53131 >>> 般若禪寺
53135 >>> 何南福德五路財神廟
53136 >>> 正承佛院(正承書院)
53137 >>> 三旺福德廟
53138 >>> 福德祠
53141 >>> 一心念佛寺
53142 >>> 開漳聖王廟
53143 >>> 福科福德祠
53144 >>> 台灣道教總廟無極三清總道院
53148 >>> 紅毛井紫雲宮
53149 >>> 大雅精舍
53150 >>> 大明宮
53151 >>> 開化宮
53152 >>> 大湳慈興宮
53154 >>> 大甲玉仙宮精舍
53155 >>> 朝天宮
53156 >>> 台中港鴨母寮永天宮
53159 >>> 陳府將軍廟
53161 >>> 光量寺
53162 >>> 王功福海宮
53163 >>> 田心福德廟
53164 >>> 普陀山乾隆凈寺
53171 >>> 溝墘福德祠
53172 >>> 把水口福德祠
53173 >>> 大興里大興宮-福德正神
53174 >>> 巧聖先師廟,台中巧聖先師廟
53175 >>> 北田心福德祠
53176 >>> 黎明天母宮
53177 >>> 九德長春福德祠
53178 >>> 華嚴學會台中分會
53179 >>> 諦覲精舍
53180 >>> 慈蓮寺
53182 >>> 永和宮
53183 >>> 台中神岡李姑娘廟
53184 >>> 財團法人臺中市道教三濟宮
53185 >>> 土地公(鯉魚伯公廟)
53186 >>> 張玉姑廟
53187 >>> 鹿港龍山寺
53193 >>> 佛慈山靜觀精舍
53194 >>> 烏寶宮
53195 >>> 梨山天龍宮
53196 >>> 普行精舍
53198 >>> 潭子鄉將軍廟管理委員會
53199 >>> 梨山靈山慈元宮母堂
53200 >>> 新南宮
53201 >>> 國同禮儀社
53202 >>> 新龍宮
53203 >>> 建興宮
53204 >>> 仁德宮
53205 >>> 南興宮
53206 >>> 天孝宮
53207 >>> 福德宮
53208 >>> 東女慈聖宮四媽祖
53209 >>> 台中烏日聖母宮
53210 >>> 學田里永護廟-福德正神
53211 >>> 烏日區學田順興宮
53213 >>> 林大神爺廟
53215 >>> 烏日天佑宮
53216 >>> 烏日朝天宮
53219 >>> 烏日湖日里福德祠-福德正神
53221 >>> 霧峰四德厝南厝宮
53222 >>> 福新宮
53223 >>> 蔴園福興宮-王勳千歲 沙鹿蔴園十二庄守護神
53224 >>> 慈光寺
53225 >>> 祥光寺
53227 >>> 觀音媽廟
53228 >>> 虎山巖觀音佛祖
53230 >>> 彰化孔子廟
53231 >>> 玄光寺
53233 >>> 彰化南瑤宮
53234 >>> 斗美三王府
53236 >>> 社團法人中華慈悲僧伽會---台中五方講堂
53237 >>> 醒靈寺
53240 >>> 台中市梧棲區永安里永元宮管理委員會
53242 >>> 彰化四面佛寺
53243 >>> 善教堂
53245 >>> 鹿寮福德宮
53246 >>> 鎮聖宮(聖三媽)
53248 >>> 法雲寺
53249 >>> 紫光山觀音禪寺
53250 >>> 福德祠
53252 >>> 新社元帥太子宮
53254 >>> 協成紫明宮
53255 >>> 食水嵙龍興宮
53256 >>> 新社九庄媽
53259 >>> 大源宮
53260 >>> 樂天宮
53263 >>> 妙善禪寺
53264 >>> 豐原順天宮
53267 >>> 社皮里福德祠
53268 >>> 巧聖先師廟
53269 >>> 豐原萬年宮
53270 >>> 田心里福德祠
53271 >>> 土地公廟
53273 >>> 五張福德祠
53274 >>> 仁洲福德祠
53275 >>> 巴洛克式土地公廟
53276 >>> 豐原玉玄宮(天公廟)
53277 >>> 豐原 福德宮
53278 >>> 靈寶堂
53280 >>> 土地公(金陵祠-鳥居土地公廟)
53281 >>> 三村里福德祠
53282 >>> 南天協興廟
53283 >>> 新生福德祠
53284 >>> 北湳里雙福祠
53285 >>> 慈鳳宮
53287 >>> 神岡區五汴頭福德祠
53288 >>> 永南宮
53289 >>> 台中市豐原區朝興宮
53290 >>> 豐原天受宮
53291 >>> 天山宮
53292 >>> 豐原鎮清宮
53293 >>> 福德祠
53294 >>> 永奠宮
53295 >>> 慈興宮(六媽廟)
53296 >>> 慈海寺
53297 >>> 玉皇宫
53299 >>> 觀音座蓮寺
53300 >>> 廣興宮
53301 >>> 樂安宮
53302 >>> 妙法寶堂
53304 >>> 番仔路土地公廟
53306 >>> 奉天三聖宮
53308 >>> 東林道場
53309 >>> 佛恩精舍
53311 >>> 四方太子宮
53312 >>> 太平市仁武宮
53313 >>> 廣興福德祠
53314 >>> 神農殿
53315 >>> 聖武宮
53316 >>> 車籠埔福德祠
53317 >>> 清真福德祠
53318 >>> 慈玄宮
53319 >>> 大里華嚴精舍
53320 >>> 建南宮慎嗔寶院
53321 >>> 進南宮仙公廟
53324 >>> 順天宮
53326 >>> 寶龍山慈恩巖
53327 >>> 新手安裝步驟
53328 >>> 霧峰百玄宮
53329 >>> 西天寺天君宮
