 編號		店家名稱
55094 >>> 挖仔朝隆宮
55098 >>> 柳營慈雲寺
55100 >>> 大莊天月宮
55101 >>> 重興宮
55103 >>> 月港後厝仔福安宮
55104 >>> 保生廟
55105 >>> 護安宮
55106 >>> 柳營小腳腿明聖殿
55109 >>> 玉佛禪寺
55112 >>> 洲子北極殿
55115 >>> 倒茄苳三聖宮
55117 >>> 萬姓爺廟
55120 >>> 忠義元帥廟
55121 >>> 義竹五間厝代天院
55122 >>> 龍文廟
55123 >>> 西羅殿 一明堂
55125 >>> 善化東嶽殿
55126 >>> 東河圓通念佛會
55127 >>> 德園寺
55129 >>> 福聖宮
55130 >>> 三姑廟
55131 >>> 普願禪寺
55132 >>> 天皇宮
55133 >>> 玉華宮
55134 >>> 泉福宮
55135 >>> 龍河寺
55136 >>> 大庄北極殿
55138 >>> 北極殿
55140 >>> 三崁天后宮
55141 >>> 神農宮
55142 >>> 神武殿
55143 >>> 內庄朝天宮
55144 >>> 朝天宮
55145 >>> 寶興宮
55146 >>> 福興宮
55147 >>> 石子瀨天行宮
55148 >>> 三極金闕
55149 >>> 石仔瀨代天府
55150 >>> 大內正德宮
55151 >>> 安南府
55152 >>> 山上區新莊廣濟宮
55153 >>> 碧蓮宮
55154 >>> 竹坑北極殿
55155 >>> 義善堂
55156 >>> 紫雲山聖南宮（孚陽宮）
55157 >>> 天后宮
55158 >>> 妙靈襌院
55159 >>> 社內清水宮
55160 >>> 東河宮
55161 >>> 鹽水大豐南天宮
55165 >>> 前金福德祠
55169 >>> 玉佛城寺
55174 >>> 修身社養性堂
55176 >>> 佛光山寺
55179 >>> 番仔寮永就宮
55180 >>> 保安宮
55181 >>> 大營村福德廟
55182 >>> 代天府
55184 >>> 大宅中安宮
55185 >>> 普堤禪寺
55186 >>> 三舍椰樹腳照明宮(南三舍)
55188 >>> 大社西興北極殿
55189 >>> 玄天上帝廟
55191 >>> 新市移民寮榮安宮
55192 >>> 台南合聖會
55193 >>> 新市觀音佛堂
55194 >>> 中安宮
55195 >>> 福緣宮
55196 >>> 朝天宮
55197 >>> 大屯保安宮
55199 >>> 下營 麻豆寮 法林精舍
55200 >>> 中營慈惠堂
55202 >>> 十六甲慈賢宮
55203 >>> 台南市下營甲中南帝殿
55204 >>> 七十二聖人廟
55205 >>> 果毅後天后宮
55206 >>> 赤山巖地藏殿
55207 >>> 許中營順天宮
55210 >>> 觀音宮
55217 >>> 安和宮
55222 >>> 玄元宫
55223 >>> 鹽水孫厝保聖宮
55225 >>> 凌霄寶殿
55227 >>> 天后宮
55228 >>> 孫府三姑娘廟
55229 >>> 鎮安宮
55230 >>> 柳營陳府仙姑
55231 >>> 青華山碧興宮
55232 >>> 新興宮
55233 >>> 一貫道佛山觀音巖
55235 >>> 下林保生宮
55246 >>> 義永寺
55248 >>> 高雄宸威殿管理委員會
55258 >>> 高南北極殿共成堂
55264 >>> 澄清寺
55266 >>> 天波府七顯寶寺
55272 >>> 高雄市佛教會
55274 >>> 佛光寺
55275 >>> 萬善爺廟
55276 >>> 千佛山般若寺
55280 >>> 慈雲寺橋頭鄉念佛會
55286 >>> 高雄市明心社修善堂
55294 >>> 法光寺
55306 >>> 中華佛教護僧協會
55312 >>> 鳳山法元寺
55314 >>> 妙禪寺
55315 >>> 海德蓮寺
55317 >>> 柴山山海宮
55320 >>> 六龜新威朝陽觀天公廟
55321 >>> 新興里二坡慈善宮
55324 >>> 妙宗寺
55329 >>> 右昌元帥府
55332 >>> 仁武福清宮
55338 >>> 台南市鹽水區下中里福王宮
55339 >>> 忠孝宮
55340 >>> 番子寮代天府保安宮五府千歲
55341 >>> 蔡婆廟
55342 >>> 中洲媽廟
55344 >>> 麻豆混元聖祖聖道院
55345 >>> 新塭九龍山八寶寺
55346 >>> 九天風火院
55347 >>> 保安宮
55348 >>> 永安宮
55349 >>> 佰年宮
55350 >>> 朝天宮
55351 >>> 西過村二王爺千歲宮
55352 >>> 福南宮
55353 >>> 新店村紹徽宮
55354 >>> 嘉義水上鄉奉天宮濟公廟
55355 >>> 保壇宮
55356 >>> 頂灣角 千歲宮
55357 >>> 石碼宮 (溪口里)
55358 >>> 鎮安宮
55366 >>> 社團法人高雄市真佛宗大義學會
55377 >>> 鳳山振天寺
55385 >>> 保安寺
55405 >>> 鳳山太平新村威武廟
55413 >>> 天音寺齊天大聖
55428 >>> 安定保安宮
55429 >>> 龍河寺
55430 >>> 港口慈安宮
55431 >>> 油車南安宮
55432 >>> 台南_天慈聖堂
55433 >>> 七元帥廟
55434 >>> 後堀潭湄婆宮
55435 >>> 台南安定無極玉鳳宮
55436 >>> 港口觀渡宮
55437 >>> 大同里鎮安宮
55438 >>> 領寄靜安宮
55439 >>> 新吉里保安宮周府千歲
55440 >>> 管寮聖安宮
55441 >>> 沙崙崑崙宮
55444 >>> 菩提精舍
55446 >>> 太子宮
55447 >>> 苦瓜寮朝天宮
55448 >>> 觀音山岩晃寺台南講堂
55449 >>> 無極天子宮
55450 >>> 龍山巖普陀寺
55451 >>> 清涼山護國妙崇寺
55453 >>> 天壇元宋太祖宮
55455 >>> 阿里山受鎮宮
55457 >>> 王母宮
55458 >>> 天台宮
55459 >>> 阿里山寺
55460 >>> 福安宮
55466 >>> 天普寺
55469 >>> 大汕頭朝龍宮
55471 >>> 中洲紫竹寺
55472 >>> 旗津大汕頭神農壇
55475 >>> 天鳳宮
55477 >>> 上竹天鳳宮
55478 >>> 大乘寺
55481 >>> 蔣公報恩觀
55482 >>> 旗津北天殿
55483 >>> 土地公(福興宮)
55492 >>> 嶽福宮
55496 >>> 前鎮鎮顯宮
55499 >>> 旗津旗和堂
55501 >>> 保吉宮
55504 >>> 旗津南天安宮
55508 >>> 無極勝元宮
55512 >>> 紫菱殿
55516 >>> 北玄宮
55520 >>> 大社天公廟
55524 >>> 聖天宮
55528 >>> 龍鳳寺
55529 >>> 明心社警善堂
55530 >>> 五千宮
55541 >>> 天后宮
55542 >>> 本田元帥堂
55544 >>> 玉龍宮
55547 >>> 財團法人文殊文教基金會
55551 >>> 易牙祖師府
55575 >>> 共興宮
55576 >>> 百勝將軍
55587 >>> 鼓山代安堂
55588 >>> 田安宮
55591 >>> 玄天會館
55592 >>> 地母廟
55595 >>> 洲仔清水宮
55596 >>> 高雄市宏藏禪寺
55598 >>> 萬覺寺(皇母大天宮)
55604 >>> 圓通寺
55605 >>> 高雄寶華寺
55607 >>> 南山寺
55609 >>> 再興廟
55612 >>> 妙覺寺
55617 >>> 椰樹龍鳳宮黃府姑娘觀音佛祖李府千歲
55622 >>> 仁武天公廟
55624 >>> 仁武八卦寮上帝宮
55625 >>> 樊山寺
55626 >>> 天和禪院
55628 >>> 五龍代天府
55632 >>> 元帥府
55633 >>> 觀音湖-觀水宮
55642 >>> 高雄市褒忠義民廟
55647 >>> 金山寺
55648 >>> 天后宮
55651 >>> 正安宮
55652 >>> 后太宮
55653 >>> 鳥松五定山灣峯寺
55654 >>> 和山寺
55655 >>> 高雄鳥松般若金剛寺
55658 >>> 龍德廟
55667 >>> 烏林北極殿
55677 >>> 龍華修齊堂
55683 >>> 仁武聖南宮
55684 >>> 覆鼎金福德祠
55685 >>> 高雄市仁武區仁福里 聖松宮
55689 >>> 濟龍宮
55692 >>> 太保天宮
55694 >>> 和平新村威武廟
55703 >>> 普信精舍
55705 >>> 心靈法門高雄觀音堂
55707 >>> 淨觀念佛會
55712 >>> 開王殿
55715 >>> 揚善堂
55729 >>> 法隆寺
55730 >>> 觀音宮
55731 >>> 左營文武聖殿
55733 >>> 高雄佛教道場
55747 >>> 內惟啟安堂
55755 >>> 鼓山寺
55761 >>> 華基文史廳
55765 >>> 成功堂命相易院
55778 >>> 三聖宮
55782 >>> 萬應公祠
55783 >>> 五龍山鳳山寺
55786 >>> 旗山三山國王廟
55788 >>> 開天玉府天宮
55798 >>> 萬德禪寺
55801 >>> 明善寺
55803 >>> 鳳仙祠
55811 >>> 高雄玉明宮
55812 >>> 太子殿
55814 >>> 大坪頂池王府
55815 >>> 天后宮
55819 >>> 桂林哪吒行宮
55829 >>> 伍龍廟
55838 >>> 清龍山寺
55839 >>> 秀峰寺
55843 >>> 菜堂寮法主聖君廟
55844 >>> 進天宮
55850 >>> 崑山宮龍山寺
55852 >>> 慈安宮
55855 >>> 宏宮寺進安宮
55856 >>> 八寶山九龍寺
55858 >>> 阿蓮土庫北極殿
55859 >>> 酆都大帝廟
55860 >>> 靜修寺
55864 >>> 阿蓮靜修堂超峰五公寺
55865 >>> 皇安宮
55875 >>> 松王廟
55877 >>> 廣清宮
55883 >>> 萬壽堂
55886 >>> 竹姑堂
55890 >>> 高雄市路竹區鴨寮保安宮管理委員會
55902 >>> 三爺武安宮管理委員會
55906 >>> 照顯府
55907 >>> 福德祠
55911 >>> 新超峰寺
55915 >>> 金隍宮
55917 >>> 岡山鹽埔代天府
55924 >>> 清福寺酉廂房
55938 >>> 新莊里義山宮
55945 >>> 觀音寺
55949 >>> 玄中寺
55953 >>> 德弘寺
55954 >>> 德弘寺（第二弘法道場）
55955 >>> 吉祥法寺
55956 >>> 佛音寺 濟公禪師
55960 >>> 真亘古廟
55970 >>> 天岳山梵音禪寺
55971 >>> 九龍宮
55972 >>> 天后宮
55974 >>> 玄德宮
55978 >>> 永安玉佛宮
55980 >>> 超峰佛祖廟
55988 >>> 潭底崑山宮
55989 >>> 清水寺
55990 >>> 清水祠
55991 >>> 碧雲宮
55993 >>> 岡山惠峰宮
55996 >>> 法山寺
56005 >>> 慈佛寺
56008 >>> 蓮峰寺
56010 >>> 廣德宮
56011 >>> 聖南宮
56012 >>> 財團法人岡山念佛堂
56014 >>> 福全佛堂
56016 >>> 恆湖精舍
56018 >>> 濟鳳佛寺
56019 >>> 碧水洞
56026 >>> 廣濟寺
56027 >>> 聖母宮
56028 >>> 德善堂（大邑道明社）
56034 >>> 中壇崇雲宮
56036 >>> 佛恩寺
56039 >>> 緣宗襌寺
56040 >>> 土地公廟
56041 >>> 淨光禪寺
56043 >>> 大社供天宮
56044 >>> 慈願寺
56046 >>> 法雷寺
56047 >>> 大社天仁宮
56048 >>> 明德道院
56049 >>> 煮雲老和尚紀念園（光雲寺)
56057 >>> 無極天靈霄寶殿
56060 >>> 十方三寶寺
56065 >>> 普安寺
56066 >>> 蓬萊山崑明寺
56069 >>> 社團法人高雄市古嚴普濟會
56070 >>> 鹽埕巷嘉隆宮
56071 >>> 高雄赤崁觀音寺
56080 >>> 仁福龍德福德祠
56081 >>> 菩提山極樂寺
56082 >>> 佛恩寺
56086 >>> 龍山廟
56089 >>> 嘉和宮（謝府元帥）
56091 >>> 高雄赤山湖保太宮
56093 >>> 高雄市燕巢區車瓜林庄五仙宮管理委員會
56094 >>> 燕巢 明濟宮
56095 >>> 慈慧宮
56097 >>> 佛寶山法亨寺·無極煊龍大聖院
56100 >>> 五聖寶殿
56101 >>> 慈應寺
56103 >>> 尖山白嶺 娘媽廟（崑山寺 保安宮）
56105 >>> 深水湖仔內福德祠
56107 >>> 悟光精舍
56109 >>> 新厝天后宮
56110 >>> 南陽尖山代天府
56111 >>> 一炁化三清凌霄寶殿
56112 >>> 和尚庄朝天宮
56113 >>> 燕巢大埔仔法主宮
56114 >>> 福德祠
56115 >>> 天仙府金靈堂
56116 >>> 燕巢北聖宮
56120 >>> 燕巢過鞍明山宮
56122 >>> 天尊府佬師廟
56124 >>> 石岩寺
56125 >>> 新光大雄山燃燈寺
56127 >>> 龍雲寺
56128 >>> 高雄市旗山法華禪寺~住持釋如定
56129 >>> 玉湖寺
56132 >>> 阿蓮埤仔尾崗后宮
56133 >>> 清雲禪寺
56138 >>> 中甲北極殿
56139 >>> 悲智禪寺(原空海蘭若)
56140 >>> 港後福德祠
56142 >>> 高雄天聖宮-徐家莊
56144 >>> 無極代天府
56145 >>> 金華寶殿
56146 >>> 無極天皇宮
56151 >>> 高雄內門山南宮
56155 >>> 紫雲堂
56203 >>> 六龜福德宮
56204 >>> 金玉宮
56211 >>> 新甲北極殿
56214 >>> 財團法人鳳邑靜心社舉善堂
56218 >>> 鳳山寺
56223 >>> 過溝仔觀音寺
56224 >>> 鳳山寺
56247 >>> 神農宮
56248 >>> 修性佛堂
56249 >>> 五福東隆宮
56250 >>> 無極紫修殿警善堂
56254 >>> 福德宮
56257 >>> 慈元宮
56260 >>> 大德禪寺
56269 >>> 赤崁巡福宮
56282 >>> 福安宮
56284 >>> 六化寺
56287 >>> 玉旨甲仙紫竹寺
56292 >>> 內門南海紫竹林寺紅面觀音總廟
56293 >>> 紫雲宮
56294 >>> 照雲寺
56296 >>> 高雄六龜三慧寺
56297 >>> 法界聖寺
56298 >>> 覺華寺
56299 >>> 佛心禅寺
56300 >>> 大安禪寺
56301 >>> 六龜天后宮
56302 >>> 聖天宮
56303 >>> 六龜朱天宮
56304 >>> 靜德禪院
56305 >>> 慧嚴寺
56306 >>> 地藏精舍
56308 >>> 普蓮蘭若
56309 >>> 印慈精舍
56312 >>> 慈佑宮
56313 >>> 五公廟
56315 >>> 北辰宮
56318 >>> 清奉宮
56321 >>> 五帝殿
56323 >>> 六龜舊庄北極宮
56324 >>> 鳳新宮
56326 >>> 聖母宮
56327 >>> 南海觀音寺
56328 >>> 緣印禪林
56329 >>> 菩提蘭若
56330 >>> 內門仙景紫竹寺
56331 >>> 内門區永富里濟公廟
56332 >>> 龍潭天后宮
56333 >>> 靈隱寺
56334 >>> 內門龍角寺
56335 >>> 內門龍山寺
56336 >>> 五智山光明王寺
56337 >>> 聚善堂
56338 >>> 觀音佛祖寺廟
56339 >>> 高雄市內門區瑞山里羅厝萬應公廟
56341 >>> 興安宮
56342 >>> 慈雲宮
56343 >>> 蓮華精舍
56344 >>> 龍鳳宮
56345 >>> 北天宮
56346 >>> 神農宮
56347 >>> 佛心禪寺
56348 >>> 源圓寺
56349 >>> 五湖山清隱寺
56350 >>> 天岳山法泉寺
56351 >>> 甲仙龍虎山紫雲寺
56352 >>> 仙溪蘭若
56353 >>> 白鶴寺
56354 >>> 寂圓精舍
56355 >>> 天岳山祇園寺
56356 >>> 清龍巖
56357 >>> 白陽寺甲仙Q版神明庄
56358 >>> 真武堂
56361 >>> 供德宮
56363 >>> 天原宮
56364 >>> 褒忠義民亭
56365 >>> 楠后宮
56366 >>> 慈雲精舍
56369 >>> 慈仁淨苑
56370 >>> 凰天宮南德府
56371 >>> 三安宮
56372 >>> 三聖宮
56373 >>> 寶隆-代天府
56375 >>> 杉林龍鳳寺
56376 >>> 五聖宮管理委員會
56377 >>> 如來聖寺
56379 >>> 天台山法明寺
56380 >>> 財團法人宏濟精舍
56381 >>> 奉天宮
56390 >>> 紫雲宮
56391 >>> 聖母宮
56394 >>> 善誘堂
56395 >>> 南山宮
56398 >>> 蓮瀅寺
56399 >>> 朝天五穀宮
56401 >>> 彌陀淨苑
56404 >>> 天雲宮
56405 >>> 慈惠指南宮
56408 >>> 財團法人台灣省高雄市橋頭區福智寺
56409 >>> 北極宮
56410 >>> 旗美褒忠義民廟
56411 >>> 玉龍宮慈母殿
56412 >>> 廣化堂
56416 >>> 福德祠
56419 >>> 旗峰寺
56421 >>> 旗山孔子廟
56429 >>> 香積山無為堂
56430 >>> 天木宮
56431 >>> 合天大道院
56434 >>> 天山寺
56436 >>> 旗山神農宮
56438 >>> 旗山五帝廟
56444 >>> 龍神廟
56447 >>> 崇華道院
56449 >>> 泰山宮
56451 >>> 玉明寺
56454 >>> 高雄旗山玉京承天府Temple of San Guan Da Di
56455 >>> 五龍殿
56459 >>> 九天寺
56460 >>> 旗尾山朝天宮
56462 >>> 土地公(圓富福德祠)
56463 >>> 溪洲隴江宮
56467 >>> 真天宮
56469 >>> 清峰宮
56470 >>> 元帥壇
56473 >>> 地母廟清修堂
56476 >>> 謝元宮
56477 >>> 玉善宮
56480 >>> 三真宮
56484 >>> 白水泉北辰宮
56485 >>> 龍文山法雲寺
56488 >>> 菩提淨院
56493 >>> 曼殊佛舍
56497 >>> 高雄鳥松坔埔四面佛
56498 >>> 振善堂
56499 >>> 池竹府
56501 >>> 無水寮鳳澤殿
56503 >>> 嚴光精舍
56504 >>> 大樹娘媽祠
56509 >>> 金剛法寺
56510 >>> 靈嚴禪寺
56513 >>> 源興宮
56526 >>> 善化堂
56531 >>> 保隆宮
56533 >>> 武山廟
56535 >>> 高雄大樹明修佛堂
56536 >>> 東隆宮
56538 >>> 小坪里聖保宮
56540 >>> 真武殿
56541 >>> 保能宮
56543 >>> 煮雲和尚紀念館
56547 >>> 清水大佛寺
56548 >>> 五方招神台
56551 >>> 鳳三宮
56552 >>> 順安宮
56560 >>> 屏東市崇蘭埔廣興宮
56563 >>> 三座屋國王宮
56567 >>> 崁頂北極宮
56568 >>> 竹林禪寺
56569 >>> 杉林區紫竹寺
56572 >>> 觀音寺
56573 >>> 南海紫竹皇龍寺
56575 >>> 慈善巖
56576 >>> 杉林開杉紫竹寺管理委員會
56578 >>> 竹林寺
56579 >>> 內寮觀音寺
56580 >>> 玄龍宮
56582 >>> 普濟心法聖道院
56583 >>> 福德廟
56584 >>> 萬聖公祠
56586 >>> 五帝廟
56588 >>> 五穀宮
56589 >>> 超峰寺
56590 >>> 火山觀音宫
56591 >>> 大同世界蓮豐寺
56592 >>> 金龍寺
56593 >>> 協天觀音寺
56594 >>> 龍華聖殿
56597 >>> 香光寺
56605 >>> 水月寺
56607 >>> 南岩超峯寺重建委員會
56609 >>> 新興宮
56614 >>> 慈雲寺
56615 >>> 土地公廟
56617 >>> 和平村雙溪土地公廟
56618 >>> 彌陀禪寺
56619 >>> 泗洲佛祖寺
56620 >>> 梅嶺地藏王菩薩廟
56621 >>> 嘉義縣大埔鄉北極殿
56622 >>> 耀靈宮
56623 >>> 福隆堂
56624 >>> 吳鳳廟
56625 >>> 泰山宮
56630 >>> 鎮安宮
56632 >>> 北極先天宮
56634 >>> 龍鳳宮天上聖母
56635 >>> 九龍山 九天宮
56636 >>> 三清道觀
56637 >>> 崑崙山瑤池宮 Kunlun Yozu Taiwan
56638 >>> 福南宮
56640 >>> 寶華山慈惠堂
56641 >>> 靈隱寺
56644 >>> 霧霧山法雲寺
56647 >>> 三山國王廟
56649 >>> 三山國王廟
56650 >>> 天岳山普輪寺
56652 >>> 佛恩寺
56655 >>> 苦竹寺
